"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"87 years"	"87"	"2013"	"2013"	"Male"	"M"	7658	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2013"	"2013"			16781	Not Applicable	Not Applicable
	"87 years"	"87"	"2014"	"2014"	"Female"	"F"	8615	Not Applicable	Not Applicable
	"87 years"	"87"	"2014"	"2014"	"Male"	"M"	7496	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2014"	"2014"			16111	Not Applicable	Not Applicable
	"87 years"	"87"	"2015"	"2015"	"Female"	"F"	8637	Not Applicable	Not Applicable
	"87 years"	"87"	"2015"	"2015"	"Male"	"M"	7603	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2015"	"2015"			16240	Not Applicable	Not Applicable
	"87 years"	"87"	"2016"	"2016"	"Female"	"F"	8088	Not Applicable	Not Applicable
	"87 years"	"87"	"2016"	"2016"	"Male"	"M"	7398	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2016"	"2016"			15486	Not Applicable	Not Applicable
	"87 years"	"87"	"2017"	"2017"	"Female"	"F"	8366	Not Applicable	Not Applicable
	"87 years"	"87"	"2017"	"2017"	"Male"	"M"	7700	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2017"	"2017"			16066	Not Applicable	Not Applicable
	"87 years"	"87"	"2018"	"2018"	"Female"	"F"	8019	Not Applicable	Not Applicable
	"87 years"	"87"	"2018"	"2018"	"Male"	"M"	7677	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2018"	"2018"			15696	Not Applicable	Not Applicable
	"87 years"	"87"	"2019"	"2019"	"Female"	"F"	7752	Not Applicable	Not Applicable
	"87 years"	"87"	"2019"	"2019"	"Male"	"M"	7561	Not Applicable	Not Applicable
"Total"	"87 years"	"87"	"2019"	"2019"			15313	Not Applicable	Not Applicable
"Total"	"87 years"	"87"					379656	Not Applicable	Not Applicable
	"88 years"	"88"	"1999"	"1999"	"Female"	"F"	12695	Not Applicable	Not Applicable
	"88 years"	"88"	"1999"	"1999"	"Male"	"M"	7008	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"1999"	"1999"			19703	Not Applicable	Not Applicable
	"88 years"	"88"	"2000"	"2000"	"Female"	"F"	12571	Not Applicable	Not Applicable
	"88 years"	"88"	"2000"	"2000"	"Male"	"M"	7198	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2000"	"2000"			19769	Not Applicable	Not Applicable
	"88 years"	"88"	"2001"	"2001"	"Female"	"F"	12553	Not Applicable	Not Applicable
	"88 years"	"88"	"2001"	"2001"	"Male"	"M"	6878	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2001"	"2001"			19431	Not Applicable	Not Applicable
	"88 years"	"88"	"2002"	"2002"	"Female"	"F"	12470	Not Applicable	Not Applicable
	"88 years"	"88"	"2002"	"2002"	"Male"	"M"	7396	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2002"	"2002"			19866	Not Applicable	Not Applicable
	"88 years"	"88"	"2003"	"2003"	"Female"	"F"	12348	Not Applicable	Not Applicable
	"88 years"	"88"	"2003"	"2003"	"Male"	"M"	7337	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2003"	"2003"			19685	Not Applicable	Not Applicable
	"88 years"	"88"	"2004"	"2004"	"Female"	"F"	11371	Not Applicable	Not Applicable
	"88 years"	"88"	"2004"	"2004"	"Male"	"M"	7058	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2004"	"2004"			18429	Not Applicable	Not Applicable
	"88 years"	"88"	"2005"	"2005"	"Female"	"F"	11334	Not Applicable	Not Applicable
	"88 years"	"88"	"2005"	"2005"	"Male"	"M"	7300	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2005"	"2005"			18634	Not Applicable	Not Applicable
	"88 years"	"88"	"2006"	"2006"	"Female"	"F"	10737	Not Applicable	Not Applicable
	"88 years"	"88"	"2006"	"2006"	"Male"	"M"	7127	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2006"	"2006"			17864	Not Applicable	Not Applicable
	"88 years"	"88"	"2007"	"2007"	"Female"	"F"	10321	Not Applicable	Not Applicable
	"88 years"	"88"	"2007"	"2007"	"Male"	"M"	6796	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2007"	"2007"			17117	Not Applicable	Not Applicable
	"88 years"	"88"	"2008"	"2008"	"Female"	"F"	10804	Not Applicable	Not Applicable
	"88 years"	"88"	"2008"	"2008"	"Male"	"M"	7488	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2008"	"2008"			18292	Not Applicable	Not Applicable
	"88 years"	"88"	"2009"	"2009"	"Female"	"F"	10264	Not Applicable	Not Applicable
	"88 years"	"88"	"2009"	"2009"	"Male"	"M"	7376	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2009"	"2009"			17640	Not Applicable	Not Applicable
	"88 years"	"88"	"2010"	"2010"	"Female"	"F"	10112	Not Applicable	Not Applicable
	"88 years"	"88"	"2010"	"2010"	"Male"	"M"	7468	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2010"	"2010"			17580	Not Applicable	Not Applicable
	"88 years"	"88"	"2011"	"2011"	"Female"	"F"	9855	Not Applicable	Not Applicable
	"88 years"	"88"	"2011"	"2011"	"Male"	"M"	7382	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2011"	"2011"			17237	Not Applicable	Not Applicable
	"88 years"	"88"	"2012"	"2012"	"Female"	"F"	9731	Not Applicable	Not Applicable
	"88 years"	"88"	"2012"	"2012"	"Male"	"M"	7548	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2012"	"2012"			17279	Not Applicable	Not Applicable
	"88 years"	"88"	"2013"	"2013"	"Female"	"F"	9503	Not Applicable	Not Applicable
	"88 years"	"88"	"2013"	"2013"	"Male"	"M"	7446	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2013"	"2013"			16949	Not Applicable	Not Applicable
	"88 years"	"88"	"2014"	"2014"	"Female"	"F"	8808	Not Applicable	Not Applicable
	"88 years"	"88"	"2014"	"2014"	"Male"	"M"	7277	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2014"	"2014"			16085	Not Applicable	Not Applicable
	"88 years"	"88"	"2015"	"2015"	"Female"	"F"	8934	Not Applicable	Not Applicable
	"88 years"	"88"	"2015"	"2015"	"Male"	"M"	7364	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2015"	"2015"			16298	Not Applicable	Not Applicable
	"88 years"	"88"	"2016"	"2016"	"Female"	"F"	8562	Not Applicable	Not Applicable
	"88 years"	"88"	"2016"	"2016"	"Male"	"M"	7301	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2016"	"2016"			15863	Not Applicable	Not Applicable
	"88 years"	"88"	"2017"	"2017"	"Female"	"F"	8339	Not Applicable	Not Applicable
	"88 years"	"88"	"2017"	"2017"	"Male"	"M"	7337	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2017"	"2017"			15676	Not Applicable	Not Applicable
	"88 years"	"88"	"2018"	"2018"	"Female"	"F"	8293	Not Applicable	Not Applicable
	"88 years"	"88"	"2018"	"2018"	"Male"	"M"	7569	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2018"	"2018"			15862	Not Applicable	Not Applicable
	"88 years"	"88"	"2019"	"2019"	"Female"	"F"	8075	Not Applicable	Not Applicable
	"88 years"	"88"	"2019"	"2019"	"Male"	"M"	7538	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2019"	"2019"			15613	Not Applicable	Not Applicable
"Total"	"88 years"	"88"					370872	Not Applicable	Not Applicable
	"89 years"	"89"	"1999"	"1999"	"Female"	"F"	12532	Not Applicable	Not Applicable
	"89 years"	"89"	"1999"	"1999"	"Male"	"M"	6271	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"1999"	"1999"			18803	Not Applicable	Not Applicable
	"89 years"	"89"	"2000"	"2000"	"Female"	"F"	12349	Not Applicable	Not Applicable
	"89 years"	"89"	"2000"	"2000"	"Male"	"M"	6220	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2000"	"2000"			18569	Not Applicable	Not Applicable
	"89 years"	"89"	"2001"	"2001"	"Female"	"F"	12226	Not Applicable	Not Applicable
	"89 years"	"89"	"2001"	"2001"	"Male"	"M"	6444	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2001"	"2001"			18670	Not Applicable	Not Applicable
	"89 years"	"89"	"2002"	"2002"	"Female"	"F"	12217	Not Applicable	Not Applicable
	"89 years"	"89"	"2002"	"2002"	"Male"	"M"	6590	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2002"	"2002"			18807	Not Applicable	Not Applicable
	"89 years"	"89"	"2003"	"2003"	"Female"	"F"	12023	Not Applicable	Not Applicable
	"89 years"	"89"	"2003"	"2003"	"Male"	"M"	6603	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2003"	"2003"			18626	Not Applicable	Not Applicable
	"89 years"	"89"	"2004"	"2004"	"Female"	"F"	11287	Not Applicable	Not Applicable
	"89 years"	"89"	"2004"	"2004"	"Male"	"M"	6629	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2004"	"2004"			17916	Not Applicable	Not Applicable
	"89 years"	"89"	"2005"	"2005"	"Female"	"F"	11221	Not Applicable	Not Applicable
	"89 years"	"89"	"2005"	"2005"	"Male"	"M"	6535	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2005"	"2005"			17756	Not Applicable	Not Applicable
	"89 years"	"89"	"2006"	"2006"	"Female"	"F"	10546	Not Applicable	Not Applicable
	"89 years"	"89"	"2006"	"2006"	"Male"	"M"	6454	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2006"	"2006"			17000	Not Applicable	Not Applicable
	"89 years"	"89"	"2007"	"2007"	"Female"	"F"	9992	Not Applicable	Not Applicable
	"89 years"	"89"	"2007"	"2007"	"Male"	"M"	6511	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2007"	"2007"			16503	Not Applicable	Not Applicable
	"89 years"	"89"	"2008"	"2008"	"Female"	"F"	9994	Not Applicable	Not Applicable
	"89 years"	"89"	"2008"	"2008"	"Male"	"M"	6473	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2008"	"2008"			16467	Not Applicable	Not Applicable
	"89 years"	"89"	"2009"	"2009"	"Female"	"F"	9962	Not Applicable	Not Applicable
	"89 years"	"89"	"2009"	"2009"	"Male"	"M"	6658	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2009"	"2009"			16620	Not Applicable	Not Applicable
	"89 years"	"89"	"2010"	"2010"	"Female"	"F"	10124	Not Applicable	Not Applicable
	"89 years"	"89"	"2010"	"2010"	"Male"	"M"	6880	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2010"	"2010"			17004	Not Applicable	Not Applicable
	"89 years"	"89"	"2011"	"2011"	"Female"	"F"	10094	Not Applicable	Not Applicable
	"89 years"	"89"	"2011"	"2011"	"Male"	"M"	6999	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2011"	"2011"			17093	Not Applicable	Not Applicable
	"89 years"	"89"	"2012"	"2012"	"Female"	"F"	9687	Not Applicable	Not Applicable
	"89 years"	"89"	"2012"	"2012"	"Male"	"M"	6947	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2012"	"2012"			16634	Not Applicable	Not Applicable
	"89 years"	"89"	"2013"	"2013"	"Female"	"F"	9361	Not Applicable	Not Applicable
	"89 years"	"89"	"2013"	"2013"	"Male"	"M"	7094	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2013"	"2013"			16455	Not Applicable	Not Applicable
	"89 years"	"89"	"2014"	"2014"	"Female"	"F"	9127	Not Applicable	Not Applicable
	"89 years"	"89"	"2014"	"2014"	"Male"	"M"	6902	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2014"	"2014"			16029	Not Applicable	Not Applicable
	"89 years"	"89"	"2015"	"2015"	"Female"	"F"	9017	Not Applicable	Not Applicable
	"89 years"	"89"	"2015"	"2015"	"Male"	"M"	6943	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2015"	"2015"			15960	Not Applicable	Not Applicable
	"89 years"	"89"	"2016"	"2016"	"Female"	"F"	8513	Not Applicable	Not Applicable
	"89 years"	"89"	"2016"	"2016"	"Male"	"M"	6995	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2016"	"2016"			15508	Not Applicable	Not Applicable
	"89 years"	"89"	"2017"	"2017"	"Female"	"F"	8493	Not Applicable	Not Applicable
	"89 years"	"89"	"2017"	"2017"	"Male"	"M"	7274	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2017"	"2017"			15767	Not Applicable	Not Applicable
	"89 years"	"89"	"2018"	"2018"	"Female"	"F"	8390	Not Applicable	Not Applicable
	"89 years"	"89"	"2018"	"2018"	"Male"	"M"	7127	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2018"	"2018"			15517	Not Applicable	Not Applicable
	"89 years"	"89"	"2019"	"2019"	"Female"	"F"	8513	Not Applicable	Not Applicable
	"89 years"	"89"	"2019"	"2019"	"Male"	"M"	7253	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2019"	"2019"			15766	Not Applicable	Not Applicable
"Total"	"89 years"	"89"					357470	Not Applicable	Not Applicable
	"90 years"	"90"	"1999"	"1999"	"Female"	"F"	11829	Not Applicable	Not Applicable
	"90 years"	"90"	"1999"	"1999"	"Male"	"M"	5367	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"1999"	"1999"			17196	Not Applicable	Not Applicable
	"90 years"	"90"	"2000"	"2000"	"Female"	"F"	11839	Not Applicable	Not Applicable
	"90 years"	"90"	"2000"	"2000"	"Male"	"M"	5533	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2000"	"2000"			17372	Not Applicable	Not Applicable
	"90 years"	"90"	"2001"	"2001"	"Female"	"F"	11571	Not Applicable	Not Applicable
	"90 years"	"90"	"2001"	"2001"	"Male"	"M"	5532	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2001"	"2001"			17103	Not Applicable	Not Applicable
	"90 years"	"90"	"2002"	"2002"	"Female"	"F"	11694	Not Applicable	Not Applicable
	"90 years"	"90"	"2002"	"2002"	"Male"	"M"	5684	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2002"	"2002"			17378	Not Applicable	Not Applicable
	"90 years"	"90"	"2003"	"2003"	"Female"	"F"	11611	Not Applicable	Not Applicable
	"90 years"	"90"	"2003"	"2003"	"Male"	"M"	5911	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2003"	"2003"			17522	Not Applicable	Not Applicable
	"90 years"	"90"	"2004"	"2004"	"Female"	"F"	10973	Not Applicable	Not Applicable
	"90 years"	"90"	"2004"	"2004"	"Male"	"M"	5733	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2004"	"2004"			16706	Not Applicable	Not Applicable
	"90 years"	"90"	"2005"	"2005"	"Female"	"F"	11312	Not Applicable	Not Applicable
	"90 years"	"90"	"2005"	"2005"	"Male"	"M"	6000	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2005"	"2005"			17312	Not Applicable	Not Applicable
	"90 years"	"90"	"2006"	"2006"	"Female"	"F"	10226	Not Applicable	Not Applicable
	"90 years"	"90"	"2006"	"2006"	"Male"	"M"	5665	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2006"	"2006"			15891	Not Applicable	Not Applicable
	"90 years"	"90"	"2007"	"2007"	"Female"	"F"	9783	Not Applicable	Not Applicable
	"90 years"	"90"	"2007"	"2007"	"Male"	"M"	5623	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2007"	"2007"			15406	Not Applicable	Not Applicable
	"90 years"	"90"	"2008"	"2008"	"Female"	"F"	10184	Not Applicable	Not Applicable
	"90 years"	"90"	"2008"	"2008"	"Male"	"M"	5941	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2008"	"2008"			16125	Not Applicable	Not Applicable
	"90 years"	"90"	"2009"	"2009"	"Female"	"F"	9272	Not Applicable	Not Applicable
	"90 years"	"90"	"2009"	"2009"	"Male"	"M"	5780	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2009"	"2009"			15052	Not Applicable	Not Applicable
	"90 years"	"90"	"2010"	"2010"	"Female"	"F"	9607	Not Applicable	Not Applicable
	"90 years"	"90"	"2010"	"2010"	"Male"	"M"	6300	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2010"	"2010"			15907	Not Applicable	Not Applicable
	"90 years"	"90"	"2011"	"2011"	"Female"	"F"	9917	Not Applicable	Not Applicable
	"90 years"	"90"	"2011"	"2011"	"Male"	"M"	6549	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2011"	"2011"			16466	Not Applicable	Not Applicable
	"90 years"	"90"	"2012"	"2012"	"Female"	"F"	9894	Not Applicable	Not Applicable
	"90 years"	"90"	"2012"	"2012"	"Male"	"M"	6550	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2012"	"2012"			16444	Not Applicable	Not Applicable
	"90 years"	"90"	"2013"	"2013"	"Female"	"F"	9547	Not Applicable	Not Applicable
	"90 years"	"90"	"2013"	"2013"	"Male"	"M"	6472	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2013"	"2013"			16019	Not Applicable	Not Applicable
	"90 years"	"90"	"2014"	"2014"	"Female"	"F"	9216	Not Applicable	Not Applicable
	"90 years"	"90"	"2014"	"2014"	"Male"	"M"	6386	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2014"	"2014"			15602	Not Applicable	Not Applicable
	"90 years"	"90"	"2015"	"2015"	"Female"	"F"	9193	Not Applicable	Not Applicable
	"90 years"	"90"	"2015"	"2015"	"Male"	"M"	6592	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2015"	"2015"			15785	Not Applicable	Not Applicable
	"90 years"	"90"	"2016"	"2016"	"Female"	"F"	8712	Not Applicable	Not Applicable
	"90 years"	"90"	"2016"	"2016"	"Male"	"M"	6458	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2016"	"2016"			15170	Not Applicable	Not Applicable
	"90 years"	"90"	"2017"	"2017"	"Female"	"F"	8922	Not Applicable	Not Applicable
	"90 years"	"90"	"2017"	"2017"	"Male"	"M"	6772	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2017"	"2017"			15694	Not Applicable	Not Applicable
	"90 years"	"90"	"2018"	"2018"	"Female"	"F"	8746	Not Applicable	Not Applicable
	"90 years"	"90"	"2018"	"2018"	"Male"	"M"	6750	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2018"	"2018"			15496	Not Applicable	Not Applicable
	"90 years"	"90"	"2019"	"2019"	"Female"	"F"	8386	Not Applicable	Not Applicable
	"90 years"	"90"	"2019"	"2019"	"Male"	"M"	6704	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2019"	"2019"			15090	Not Applicable	Not Applicable
"Total"	"90 years"	"90"					340736	Not Applicable	Not Applicable
	"91 years"	"91"	"1999"	"1999"	"Female"	"F"	11420	Not Applicable	Not Applicable
	"91 years"	"91"	"1999"	"1999"	"Male"	"M"	4772	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"1999"	"1999"			16192	Not Applicable	Not Applicable
	"91 years"	"91"	"2000"	"2000"	"Female"	"F"	11023	Not Applicable	Not Applicable
	"91 years"	"91"	"2000"	"2000"	"Male"	"M"	4639	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2000"	"2000"			15662	Not Applicable	Not Applicable
	"91 years"	"91"	"2001"	"2001"	"Female"	"F"	11046	Not Applicable	Not Applicable
	"91 years"	"91"	"2001"	"2001"	"Male"	"M"	4771	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2001"	"2001"			15817	Not Applicable	Not Applicable
	"91 years"	"91"	"2002"	"2002"	"Female"	"F"	11030	Not Applicable	Not Applicable
	"91 years"	"91"	"2002"	"2002"	"Male"	"M"	4844	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2002"	"2002"			15874	Not Applicable	Not Applicable
	"91 years"	"91"	"2003"	"2003"	"Female"	"F"	11028	Not Applicable	Not Applicable
	"91 years"	"91"	"2003"	"2003"	"Male"	"M"	5123	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2003"	"2003"			16151	Not Applicable	Not Applicable
	"91 years"	"91"	"2004"	"2004"	"Female"	"F"	10562	Not Applicable	Not Applicable
	"91 years"	"91"	"2004"	"2004"	"Male"	"M"	4911	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2004"	"2004"			15473	Not Applicable	Not Applicable
	"91 years"	"91"	"2005"	"2005"	"Female"	"F"	10456	Not Applicable	Not Applicable
	"91 years"	"91"	"2005"	"2005"	"Male"	"M"	5299	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2005"	"2005"			15755	Not Applicable	Not Applicable
	"91 years"	"91"	"2006"	"2006"	"Female"	"F"	9852	Not Applicable	Not Applicable
	"91 years"	"91"	"2006"	"2006"	"Male"	"M"	5044	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2006"	"2006"			14896	Not Applicable	Not Applicable
	"91 years"	"91"	"2007"	"2007"	"Female"	"F"	9427	Not Applicable	Not Applicable
	"91 years"	"91"	"2007"	"2007"	"Male"	"M"	4922	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2007"	"2007"			14349	Not Applicable	Not Applicable
	"91 years"	"91"	"2008"	"2008"	"Female"	"F"	9409	Not Applicable	Not Applicable
	"91 years"	"91"	"2008"	"2008"	"Male"	"M"	5267	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2008"	"2008"			14676	Not Applicable	Not Applicable
	"91 years"	"91"	"2009"	"2009"	"Female"	"F"	8903	Not Applicable	Not Applicable
	"91 years"	"91"	"2009"	"2009"	"Male"	"M"	5269	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2009"	"2009"			14172	Not Applicable	Not Applicable
	"91 years"	"91"	"2010"	"2010"	"Female"	"F"	8625	Not Applicable	Not Applicable
	"91 years"	"91"	"2010"	"2010"	"Male"	"M"	5119	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2010"	"2010"			13744	Not Applicable	Not Applicable
	"91 years"	"91"	"2011"	"2011"	"Female"	"F"	9326	Not Applicable	Not Applicable
	"91 years"	"91"	"2011"	"2011"	"Male"	"M"	5663	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2011"	"2011"			14989	Not Applicable	Not Applicable
	"91 years"	"91"	"2012"	"2012"	"Female"	"F"	9357	Not Applicable	Not Applicable
	"91 years"	"91"	"2012"	"2012"	"Male"	"M"	5936	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2012"	"2012"			15293	Not Applicable	Not Applicable
	"91 years"	"91"	"2013"	"2013"	"Female"	"F"	9312	Not Applicable	Not Applicable
	"91 years"	"91"	"2013"	"2013"	"Male"	"M"	5981	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2013"	"2013"			15293	Not Applicable	Not Applicable
	"91 years"	"91"	"2014"	"2014"	"Female"	"F"	8715	Not Applicable	Not Applicable
	"91 years"	"91"	"2014"	"2014"	"Male"	"M"	5729	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2014"	"2014"			14444	Not Applicable	Not Applicable
	"91 years"	"91"	"2015"	"2015"	"Female"	"F"	8816	Not Applicable	Not Applicable
	"91 years"	"91"	"2015"	"2015"	"Male"	"M"	6007	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2015"	"2015"			14823	Not Applicable	Not Applicable
	"91 years"	"91"	"2016"	"2016"	"Female"	"F"	8527	Not Applicable	Not Applicable
	"91 years"	"91"	"2016"	"2016"	"Male"	"M"	5903	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2016"	"2016"			14430	Not Applicable	Not Applicable
	"91 years"	"91"	"2017"	"2017"	"Female"	"F"	8576	Not Applicable	Not Applicable
	"91 years"	"91"	"2017"	"2017"	"Male"	"M"	6106	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2017"	"2017"			14682	Not Applicable	Not Applicable
	"91 years"	"91"	"2018"	"2018"	"Female"	"F"	8634	Not Applicable	Not Applicable
	"91 years"	"91"	"2018"	"2018"	"Male"	"M"	6263	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2018"	"2018"			14897	Not Applicable	Not Applicable
	"91 years"	"91"	"2019"	"2019"	"Female"	"F"	8412	Not Applicable	Not Applicable
	"91 years"	"91"	"2019"	"2019"	"Male"	"M"	6355	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2019"	"2019"			14767	Not Applicable	Not Applicable
"Total"	"91 years"	"91"					316379	Not Applicable	Not Applicable
	"92 years"	"92"	"1999"	"1999"	"Female"	"F"	10292	Not Applicable	Not Applicable
	"92 years"	"92"	"1999"	"1999"	"Male"	"M"	3910	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"1999"	"1999"			14202	Not Applicable	Not Applicable
	"92 years"	"92"	"2000"	"2000"	"Female"	"F"	10316	Not Applicable	Not Applicable
	"92 years"	"92"	"2000"	"2000"	"Male"	"M"	4015	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2000"	"2000"			14331	Not Applicable	Not Applicable
	"92 years"	"92"	"2001"	"2001"	"Female"	"F"	9954	Not Applicable	Not Applicable
	"92 years"	"92"	"2001"	"2001"	"Male"	"M"	4009	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2001"	"2001"			13963	Not Applicable	Not Applicable
	"92 years"	"92"	"2002"	"2002"	"Female"	"F"	10052	Not Applicable	Not Applicable
	"92 years"	"92"	"2002"	"2002"	"Male"	"M"	4299	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2002"	"2002"			14351	Not Applicable	Not Applicable
	"92 years"	"92"	"2003"	"2003"	"Female"	"F"	10153	Not Applicable	Not Applicable
	"92 years"	"92"	"2003"	"2003"	"Male"	"M"	4195	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2003"	"2003"			14348	Not Applicable	Not Applicable
	"92 years"	"92"	"2004"	"2004"	"Female"	"F"	9251	Not Applicable	Not Applicable
	"92 years"	"92"	"2004"	"2004"	"Male"	"M"	4165	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2004"	"2004"			13416	Not Applicable	Not Applicable
	"92 years"	"92"	"2005"	"2005"	"Female"	"F"	9855	Not Applicable	Not Applicable
	"92 years"	"92"	"2005"	"2005"	"Male"	"M"	4364	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2005"	"2005"			14219	Not Applicable	Not Applicable
	"92 years"	"92"	"2006"	"2006"	"Female"	"F"	9121	Not Applicable	Not Applicable
	"92 years"	"92"	"2006"	"2006"	"Male"	"M"	4295	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2006"	"2006"			13416	Not Applicable	Not Applicable
	"92 years"	"92"	"2007"	"2007"	"Female"	"F"	8884	Not Applicable	Not Applicable
	"92 years"	"92"	"2007"	"2007"	"Male"	"M"	4260	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2007"	"2007"			13144	Not Applicable	Not Applicable
	"92 years"	"92"	"2008"	"2008"	"Female"	"F"	8843	Not Applicable	Not Applicable
	"92 years"	"92"	"2008"	"2008"	"Male"	"M"	4302	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2008"	"2008"			13145	Not Applicable	Not Applicable
	"92 years"	"92"	"2009"	"2009"	"Female"	"F"	8264	Not Applicable	Not Applicable
