"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Total"	"88 years"	"88"	"1999"	"1999"			8499	Not Applicable	Not Applicable
	"88 years"	"88"	"2000"	"2000"	"Female"	"F"	4779	Not Applicable	Not Applicable
	"88 years"	"88"	"2000"	"2000"	"Male"	"M"	3854	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2000"	"2000"			8633	Not Applicable	Not Applicable
	"88 years"	"88"	"2001"	"2001"	"Female"	"F"	4731	Not Applicable	Not Applicable
	"88 years"	"88"	"2001"	"2001"	"Male"	"M"	3998	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2001"	"2001"			8729	Not Applicable	Not Applicable
	"88 years"	"88"	"2002"	"2002"	"Female"	"F"	4868	Not Applicable	Not Applicable
	"88 years"	"88"	"2002"	"2002"	"Male"	"M"	3992	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2002"	"2002"			8860	Not Applicable	Not Applicable
	"88 years"	"88"	"2003"	"2003"	"Female"	"F"	4912	Not Applicable	Not Applicable
	"88 years"	"88"	"2003"	"2003"	"Male"	"M"	4069	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2003"	"2003"			8981	Not Applicable	Not Applicable
	"88 years"	"88"	"2004"	"2004"	"Female"	"F"	4897	Not Applicable	Not Applicable
	"88 years"	"88"	"2004"	"2004"	"Male"	"M"	4129	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2004"	"2004"			9026	Not Applicable	Not Applicable
	"88 years"	"88"	"2005"	"2005"	"Female"	"F"	5060	Not Applicable	Not Applicable
	"88 years"	"88"	"2005"	"2005"	"Male"	"M"	4229	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2005"	"2005"			9289	Not Applicable	Not Applicable
	"88 years"	"88"	"2006"	"2006"	"Female"	"F"	5057	Not Applicable	Not Applicable
	"88 years"	"88"	"2006"	"2006"	"Male"	"M"	4389	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2006"	"2006"			9446	Not Applicable	Not Applicable
	"88 years"	"88"	"2007"	"2007"	"Female"	"F"	5119	Not Applicable	Not Applicable
	"88 years"	"88"	"2007"	"2007"	"Male"	"M"	4378	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2007"	"2007"			9497	Not Applicable	Not Applicable
	"88 years"	"88"	"2008"	"2008"	"Female"	"F"	5396	Not Applicable	Not Applicable
	"88 years"	"88"	"2008"	"2008"	"Male"	"M"	4831	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2008"	"2008"			10227	Not Applicable	Not Applicable
	"88 years"	"88"	"2009"	"2009"	"Female"	"F"	5564	Not Applicable	Not Applicable
	"88 years"	"88"	"2009"	"2009"	"Male"	"M"	5037	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2009"	"2009"			10601	Not Applicable	Not Applicable
	"88 years"	"88"	"2010"	"2010"	"Female"	"F"	5763	Not Applicable	Not Applicable
	"88 years"	"88"	"2010"	"2010"	"Male"	"M"	5233	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2010"	"2010"			10996	Not Applicable	Not Applicable
	"88 years"	"88"	"2011"	"2011"	"Female"	"F"	5592	Not Applicable	Not Applicable
	"88 years"	"88"	"2011"	"2011"	"Male"	"M"	5108	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2011"	"2011"			10700	Not Applicable	Not Applicable
	"88 years"	"88"	"2012"	"2012"	"Female"	"F"	5736	Not Applicable	Not Applicable
	"88 years"	"88"	"2012"	"2012"	"Male"	"M"	5247	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2012"	"2012"			10983	Not Applicable	Not Applicable
	"88 years"	"88"	"2013"	"2013"	"Female"	"F"	5751	Not Applicable	Not Applicable
	"88 years"	"88"	"2013"	"2013"	"Male"	"M"	5252	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2013"	"2013"			11003	Not Applicable	Not Applicable
	"88 years"	"88"	"2014"	"2014"	"Female"	"F"	5570	Not Applicable	Not Applicable
	"88 years"	"88"	"2014"	"2014"	"Male"	"M"	5447	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2014"	"2014"			11017	Not Applicable	Not Applicable
	"88 years"	"88"	"2015"	"2015"	"Female"	"F"	5751	Not Applicable	Not Applicable
	"88 years"	"88"	"2015"	"2015"	"Male"	"M"	5536	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2015"	"2015"			11287	Not Applicable	Not Applicable
	"88 years"	"88"	"2016"	"2016"	"Female"	"F"	5760	Not Applicable	Not Applicable
	"88 years"	"88"	"2016"	"2016"	"Male"	"M"	5543	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2016"	"2016"			11303	Not Applicable	Not Applicable
	"88 years"	"88"	"2017"	"2017"	"Female"	"F"	5534	Not Applicable	Not Applicable
	"88 years"	"88"	"2017"	"2017"	"Male"	"M"	5461	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2017"	"2017"			10995	Not Applicable	Not Applicable
	"88 years"	"88"	"2018"	"2018"	"Female"	"F"	5513	Not Applicable	Not Applicable
	"88 years"	"88"	"2018"	"2018"	"Male"	"M"	5591	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2018"	"2018"			11104	Not Applicable	Not Applicable
	"88 years"	"88"	"2019"	"2019"	"Female"	"F"	5439	Not Applicable	Not Applicable
	"88 years"	"88"	"2019"	"2019"	"Male"	"M"	5659	Not Applicable	Not Applicable
"Total"	"88 years"	"88"	"2019"	"2019"			11098	Not Applicable	Not Applicable
"Total"	"88 years"	"88"					212274	Not Applicable	Not Applicable
	"89 years"	"89"	"1999"	"1999"	"Female"	"F"	4085	Not Applicable	Not Applicable
	"89 years"	"89"	"1999"	"1999"	"Male"	"M"	3112	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"1999"	"1999"			7197	Not Applicable	Not Applicable
	"89 years"	"89"	"2000"	"2000"	"Female"	"F"	4212	Not Applicable	Not Applicable
	"89 years"	"89"	"2000"	"2000"	"Male"	"M"	3220	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2000"	"2000"			7432	Not Applicable	Not Applicable
	"89 years"	"89"	"2001"	"2001"	"Female"	"F"	4298	Not Applicable	Not Applicable
	"89 years"	"89"	"2001"	"2001"	"Male"	"M"	3266	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2001"	"2001"			7564	Not Applicable	Not Applicable
	"89 years"	"89"	"2002"	"2002"	"Female"	"F"	4378	Not Applicable	Not Applicable
	"89 years"	"89"	"2002"	"2002"	"Male"	"M"	3353	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2002"	"2002"			7731	Not Applicable	Not Applicable
	"89 years"	"89"	"2003"	"2003"	"Female"	"F"	4515	Not Applicable	Not Applicable
	"89 years"	"89"	"2003"	"2003"	"Male"	"M"	3537	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2003"	"2003"			8052	Not Applicable	Not Applicable
	"89 years"	"89"	"2004"	"2004"	"Female"	"F"	4303	Not Applicable	Not Applicable
	"89 years"	"89"	"2004"	"2004"	"Male"	"M"	3509	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2004"	"2004"			7812	Not Applicable	Not Applicable
	"89 years"	"89"	"2005"	"2005"	"Female"	"F"	4424	Not Applicable	Not Applicable
	"89 years"	"89"	"2005"	"2005"	"Male"	"M"	3725	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2005"	"2005"			8149	Not Applicable	Not Applicable
	"89 years"	"89"	"2006"	"2006"	"Female"	"F"	4429	Not Applicable	Not Applicable
	"89 years"	"89"	"2006"	"2006"	"Male"	"M"	3665	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2006"	"2006"			8094	Not Applicable	Not Applicable
	"89 years"	"89"	"2007"	"2007"	"Female"	"F"	4554	Not Applicable	Not Applicable
	"89 years"	"89"	"2007"	"2007"	"Male"	"M"	3868	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2007"	"2007"			8422	Not Applicable	Not Applicable
	"89 years"	"89"	"2008"	"2008"	"Female"	"F"	4557	Not Applicable	Not Applicable
	"89 years"	"89"	"2008"	"2008"	"Male"	"M"	3799	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2008"	"2008"			8356	Not Applicable	Not Applicable
	"89 years"	"89"	"2009"	"2009"	"Female"	"F"	4754	Not Applicable	Not Applicable
	"89 years"	"89"	"2009"	"2009"	"Male"	"M"	4226	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2009"	"2009"			8980	Not Applicable	Not Applicable
	"89 years"	"89"	"2010"	"2010"	"Female"	"F"	5050	Not Applicable	Not Applicable
	"89 years"	"89"	"2010"	"2010"	"Male"	"M"	4511	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2010"	"2010"			9561	Not Applicable	Not Applicable
	"89 years"	"89"	"2011"	"2011"	"Female"	"F"	5190	Not Applicable	Not Applicable
	"89 years"	"89"	"2011"	"2011"	"Male"	"M"	4535	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2011"	"2011"			9725	Not Applicable	Not Applicable
	"89 years"	"89"	"2012"	"2012"	"Female"	"F"	5307	Not Applicable	Not Applicable
	"89 years"	"89"	"2012"	"2012"	"Male"	"M"	4476	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2012"	"2012"			9783	Not Applicable	Not Applicable
	"89 years"	"89"	"2013"	"2013"	"Female"	"F"	5121	Not Applicable	Not Applicable
	"89 years"	"89"	"2013"	"2013"	"Male"	"M"	4817	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2013"	"2013"			9938	Not Applicable	Not Applicable
	"89 years"	"89"	"2014"	"2014"	"Female"	"F"	5158	Not Applicable	Not Applicable
	"89 years"	"89"	"2014"	"2014"	"Male"	"M"	4740	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2014"	"2014"			9898	Not Applicable	Not Applicable
	"89 years"	"89"	"2015"	"2015"	"Female"	"F"	5147	Not Applicable	Not Applicable
	"89 years"	"89"	"2015"	"2015"	"Male"	"M"	4732	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2015"	"2015"			9879	Not Applicable	Not Applicable
	"89 years"	"89"	"2016"	"2016"	"Female"	"F"	5273	Not Applicable	Not Applicable
	"89 years"	"89"	"2016"	"2016"	"Male"	"M"	5256	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2016"	"2016"			10529	Not Applicable	Not Applicable
	"89 years"	"89"	"2017"	"2017"	"Female"	"F"	5214	Not Applicable	Not Applicable
	"89 years"	"89"	"2017"	"2017"	"Male"	"M"	4944	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2017"	"2017"			10158	Not Applicable	Not Applicable
	"89 years"	"89"	"2018"	"2018"	"Female"	"F"	5150	Not Applicable	Not Applicable
	"89 years"	"89"	"2018"	"2018"	"Male"	"M"	4944	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2018"	"2018"			10094	Not Applicable	Not Applicable
	"89 years"	"89"	"2019"	"2019"	"Female"	"F"	5269	Not Applicable	Not Applicable
	"89 years"	"89"	"2019"	"2019"	"Male"	"M"	5014	Not Applicable	Not Applicable
"Total"	"89 years"	"89"	"2019"	"2019"			10283	Not Applicable	Not Applicable
"Total"	"89 years"	"89"					187637	Not Applicable	Not Applicable
	"90 years"	"90"	"1999"	"1999"	"Female"	"F"	3469	Not Applicable	Not Applicable
	"90 years"	"90"	"1999"	"1999"	"Male"	"M"	2541	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"1999"	"1999"			6010	Not Applicable	Not Applicable
	"90 years"	"90"	"2000"	"2000"	"Female"	"F"	3652	Not Applicable	Not Applicable
	"90 years"	"90"	"2000"	"2000"	"Male"	"M"	2476	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2000"	"2000"			6128	Not Applicable	Not Applicable
	"90 years"	"90"	"2001"	"2001"	"Female"	"F"	3701	Not Applicable	Not Applicable
	"90 years"	"90"	"2001"	"2001"	"Male"	"M"	2563	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2001"	"2001"			6264	Not Applicable	Not Applicable
	"90 years"	"90"	"2002"	"2002"	"Female"	"F"	3638	Not Applicable	Not Applicable
	"90 years"	"90"	"2002"	"2002"	"Male"	"M"	2726	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2002"	"2002"			6364	Not Applicable	Not Applicable
	"90 years"	"90"	"2003"	"2003"	"Female"	"F"	3744	Not Applicable	Not Applicable
	"90 years"	"90"	"2003"	"2003"	"Male"	"M"	2877	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2003"	"2003"			6621	Not Applicable	Not Applicable
	"90 years"	"90"	"2004"	"2004"	"Female"	"F"	3778	Not Applicable	Not Applicable
	"90 years"	"90"	"2004"	"2004"	"Male"	"M"	2884	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2004"	"2004"			6662	Not Applicable	Not Applicable
	"90 years"	"90"	"2005"	"2005"	"Female"	"F"	3817	Not Applicable	Not Applicable
	"90 years"	"90"	"2005"	"2005"	"Male"	"M"	3015	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2005"	"2005"			6832	Not Applicable	Not Applicable
	"90 years"	"90"	"2006"	"2006"	"Female"	"F"	3899	Not Applicable	Not Applicable
	"90 years"	"90"	"2006"	"2006"	"Male"	"M"	3010	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2006"	"2006"			6909	Not Applicable	Not Applicable
	"90 years"	"90"	"2007"	"2007"	"Female"	"F"	3865	Not Applicable	Not Applicable
	"90 years"	"90"	"2007"	"2007"	"Male"	"M"	3253	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2007"	"2007"			7118	Not Applicable	Not Applicable
	"90 years"	"90"	"2008"	"2008"	"Female"	"F"	3969	Not Applicable	Not Applicable
	"90 years"	"90"	"2008"	"2008"	"Male"	"M"	3354	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2008"	"2008"			7323	Not Applicable	Not Applicable
	"90 years"	"90"	"2009"	"2009"	"Female"	"F"	3956	Not Applicable	Not Applicable
	"90 years"	"90"	"2009"	"2009"	"Male"	"M"	3297	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2009"	"2009"			7253	Not Applicable	Not Applicable
	"90 years"	"90"	"2010"	"2010"	"Female"	"F"	4270	Not Applicable	Not Applicable
	"90 years"	"90"	"2010"	"2010"	"Male"	"M"	3638	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2010"	"2010"			7908	Not Applicable	Not Applicable
	"90 years"	"90"	"2011"	"2011"	"Female"	"F"	4566	Not Applicable	Not Applicable
	"90 years"	"90"	"2011"	"2011"	"Male"	"M"	3725	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2011"	"2011"			8291	Not Applicable	Not Applicable
	"90 years"	"90"	"2012"	"2012"	"Female"	"F"	4630	Not Applicable	Not Applicable
	"90 years"	"90"	"2012"	"2012"	"Male"	"M"	3975	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2012"	"2012"			8605	Not Applicable	Not Applicable
	"90 years"	"90"	"2013"	"2013"	"Female"	"F"	4394	Not Applicable	Not Applicable
	"90 years"	"90"	"2013"	"2013"	"Male"	"M"	3982	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2013"	"2013"			8376	Not Applicable	Not Applicable
	"90 years"	"90"	"2014"	"2014"	"Female"	"F"	4692	Not Applicable	Not Applicable
	"90 years"	"90"	"2014"	"2014"	"Male"	"M"	4085	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2014"	"2014"			8777	Not Applicable	Not Applicable
	"90 years"	"90"	"2015"	"2015"	"Female"	"F"	4826	Not Applicable	Not Applicable
	"90 years"	"90"	"2015"	"2015"	"Male"	"M"	4155	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2015"	"2015"			8981	Not Applicable	Not Applicable
	"90 years"	"90"	"2016"	"2016"	"Female"	"F"	4582	Not Applicable	Not Applicable
	"90 years"	"90"	"2016"	"2016"	"Male"	"M"	4291	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2016"	"2016"			8873	Not Applicable	Not Applicable
	"90 years"	"90"	"2017"	"2017"	"Female"	"F"	4685	Not Applicable	Not Applicable
	"90 years"	"90"	"2017"	"2017"	"Male"	"M"	4396	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2017"	"2017"			9081	Not Applicable	Not Applicable
	"90 years"	"90"	"2018"	"2018"	"Female"	"F"	4718	Not Applicable	Not Applicable
	"90 years"	"90"	"2018"	"2018"	"Male"	"M"	4366	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2018"	"2018"			9084	Not Applicable	Not Applicable
	"90 years"	"90"	"2019"	"2019"	"Female"	"F"	4555	Not Applicable	Not Applicable
	"90 years"	"90"	"2019"	"2019"	"Male"	"M"	4327	Not Applicable	Not Applicable
"Total"	"90 years"	"90"	"2019"	"2019"			8882	Not Applicable	Not Applicable
"Total"	"90 years"	"90"					160342	Not Applicable	Not Applicable
	"91 years"	"91"	"1999"	"1999"	"Female"	"F"	2981	Not Applicable	Not Applicable
	"91 years"	"91"	"1999"	"1999"	"Male"	"M"	1983	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"1999"	"1999"			4964	Not Applicable	Not Applicable
	"91 years"	"91"	"2000"	"2000"	"Female"	"F"	3096	Not Applicable	Not Applicable
	"91 years"	"91"	"2000"	"2000"	"Male"	"M"	2015	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2000"	"2000"			5111	Not Applicable	Not Applicable
	"91 years"	"91"	"2001"	"2001"	"Female"	"F"	3103	Not Applicable	Not Applicable
	"91 years"	"91"	"2001"	"2001"	"Male"	"M"	2102	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2001"	"2001"			5205	Not Applicable	Not Applicable
	"91 years"	"91"	"2002"	"2002"	"Female"	"F"	3031	Not Applicable	Not Applicable
	"91 years"	"91"	"2002"	"2002"	"Male"	"M"	2170	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2002"	"2002"			5201	Not Applicable	Not Applicable
	"91 years"	"91"	"2003"	"2003"	"Female"	"F"	3194	Not Applicable	Not Applicable
	"91 years"	"91"	"2003"	"2003"	"Male"	"M"	2165	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2003"	"2003"			5359	Not Applicable	Not Applicable
	"91 years"	"91"	"2004"	"2004"	"Female"	"F"	3206	Not Applicable	Not Applicable
	"91 years"	"91"	"2004"	"2004"	"Male"	"M"	2263	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2004"	"2004"			5469	Not Applicable	Not Applicable
	"91 years"	"91"	"2005"	"2005"	"Female"	"F"	3342	Not Applicable	Not Applicable
	"91 years"	"91"	"2005"	"2005"	"Male"	"M"	2487	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2005"	"2005"			5829	Not Applicable	Not Applicable
	"91 years"	"91"	"2006"	"2006"	"Female"	"F"	3392	Not Applicable	Not Applicable
	"91 years"	"91"	"2006"	"2006"	"Male"	"M"	2437	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2006"	"2006"			5829	Not Applicable	Not Applicable
	"91 years"	"91"	"2007"	"2007"	"Female"	"F"	3376	Not Applicable	Not Applicable
	"91 years"	"91"	"2007"	"2007"	"Male"	"M"	2464	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2007"	"2007"			5840	Not Applicable	Not Applicable
	"91 years"	"91"	"2008"	"2008"	"Female"	"F"	3380	Not Applicable	Not Applicable
	"91 years"	"91"	"2008"	"2008"	"Male"	"M"	2577	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2008"	"2008"			5957	Not Applicable	Not Applicable
	"91 years"	"91"	"2009"	"2009"	"Female"	"F"	3380	Not Applicable	Not Applicable
	"91 years"	"91"	"2009"	"2009"	"Male"	"M"	2689	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2009"	"2009"			6069	Not Applicable	Not Applicable
	"91 years"	"91"	"2010"	"2010"	"Female"	"F"	3462	Not Applicable	Not Applicable
	"91 years"	"91"	"2010"	"2010"	"Male"	"M"	2759	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2010"	"2010"			6221	Not Applicable	Not Applicable
	"91 years"	"91"	"2011"	"2011"	"Female"	"F"	3737	Not Applicable	Not Applicable
	"91 years"	"91"	"2011"	"2011"	"Male"	"M"	3131	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2011"	"2011"			6868	Not Applicable	Not Applicable
	"91 years"	"91"	"2012"	"2012"	"Female"	"F"	3882	Not Applicable	Not Applicable
	"91 years"	"91"	"2012"	"2012"	"Male"	"M"	3196	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2012"	"2012"			7078	Not Applicable	Not Applicable
	"91 years"	"91"	"2013"	"2013"	"Female"	"F"	3935	Not Applicable	Not Applicable
	"91 years"	"91"	"2013"	"2013"	"Male"	"M"	3351	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2013"	"2013"			7286	Not Applicable	Not Applicable
	"91 years"	"91"	"2014"	"2014"	"Female"	"F"	4084	Not Applicable	Not Applicable
	"91 years"	"91"	"2014"	"2014"	"Male"	"M"	3364	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2014"	"2014"			7448	Not Applicable	Not Applicable
	"91 years"	"91"	"2015"	"2015"	"Female"	"F"	4167	Not Applicable	Not Applicable
	"91 years"	"91"	"2015"	"2015"	"Male"	"M"	3607	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2015"	"2015"			7774	Not Applicable	Not Applicable
	"91 years"	"91"	"2016"	"2016"	"Female"	"F"	4150	Not Applicable	Not Applicable
	"91 years"	"91"	"2016"	"2016"	"Male"	"M"	3632	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2016"	"2016"			7782	Not Applicable	Not Applicable
	"91 years"	"91"	"2017"	"2017"	"Female"	"F"	4106	Not Applicable	Not Applicable
	"91 years"	"91"	"2017"	"2017"	"Male"	"M"	3556	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2017"	"2017"			7662	Not Applicable	Not Applicable
	"91 years"	"91"	"2018"	"2018"	"Female"	"F"	4061	Not Applicable	Not Applicable
	"91 years"	"91"	"2018"	"2018"	"Male"	"M"	3683	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2018"	"2018"			7744	Not Applicable	Not Applicable
	"91 years"	"91"	"2019"	"2019"	"Female"	"F"	4104	Not Applicable	Not Applicable
	"91 years"	"91"	"2019"	"2019"	"Male"	"M"	3737	Not Applicable	Not Applicable
"Total"	"91 years"	"91"	"2019"	"2019"			7841	Not Applicable	Not Applicable
"Total"	"91 years"	"91"					134537	Not Applicable	Not Applicable
	"92 years"	"92"	"1999"	"1999"	"Female"	"F"	2562	Not Applicable	Not Applicable
	"92 years"	"92"	"1999"	"1999"	"Male"	"M"	1578	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"1999"	"1999"			4140	Not Applicable	Not Applicable
	"92 years"	"92"	"2000"	"2000"	"Female"	"F"	2660	Not Applicable	Not Applicable
	"92 years"	"92"	"2000"	"2000"	"Male"	"M"	1730	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2000"	"2000"			4390	Not Applicable	Not Applicable
	"92 years"	"92"	"2001"	"2001"	"Female"	"F"	2524	Not Applicable	Not Applicable
	"92 years"	"92"	"2001"	"2001"	"Male"	"M"	1688	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2001"	"2001"			4212	Not Applicable	Not Applicable
	"92 years"	"92"	"2002"	"2002"	"Female"	"F"	2607	Not Applicable	Not Applicable
	"92 years"	"92"	"2002"	"2002"	"Male"	"M"	1812	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2002"	"2002"			4419	Not Applicable	Not Applicable
	"92 years"	"92"	"2003"	"2003"	"Female"	"F"	2745	Not Applicable	Not Applicable
	"92 years"	"92"	"2003"	"2003"	"Male"	"M"	1716	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2003"	"2003"			4461	Not Applicable	Not Applicable
	"92 years"	"92"	"2004"	"2004"	"Female"	"F"	2672	Not Applicable	Not Applicable
	"92 years"	"92"	"2004"	"2004"	"Male"	"M"	1783	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2004"	"2004"			4455	Not Applicable	Not Applicable
	"92 years"	"92"	"2005"	"2005"	"Female"	"F"	2738	Not Applicable	Not Applicable
	"92 years"	"92"	"2005"	"2005"	"Male"	"M"	1927	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2005"	"2005"			4665	Not Applicable	Not Applicable
	"92 years"	"92"	"2006"	"2006"	"Female"	"F"	2865	Not Applicable	Not Applicable
	"92 years"	"92"	"2006"	"2006"	"Male"	"M"	1977	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2006"	"2006"			4842	Not Applicable	Not Applicable
	"92 years"	"92"	"2007"	"2007"	"Female"	"F"	2736	Not Applicable	Not Applicable
	"92 years"	"92"	"2007"	"2007"	"Male"	"M"	2032	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2007"	"2007"			4768	Not Applicable	Not Applicable
	"92 years"	"92"	"2008"	"2008"	"Female"	"F"	2800	Not Applicable	Not Applicable
	"92 years"	"92"	"2008"	"2008"	"Male"	"M"	1996	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2008"	"2008"			4796	Not Applicable	Not Applicable
	"92 years"	"92"	"2009"	"2009"	"Female"	"F"	2753	Not Applicable	Not Applicable
	"92 years"	"92"	"2009"	"2009"	"Male"	"M"	2183	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2009"	"2009"			4936	Not Applicable	Not Applicable
	"92 years"	"92"	"2010"	"2010"	"Female"	"F"	2990	Not Applicable	Not Applicable
	"92 years"	"92"	"2010"	"2010"	"Male"	"M"	2288	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2010"	"2010"			5278	Not Applicable	Not Applicable
	"92 years"	"92"	"2011"	"2011"	"Female"	"F"	3025	Not Applicable	Not Applicable
	"92 years"	"92"	"2011"	"2011"	"Male"	"M"	2384	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2011"	"2011"			5409	Not Applicable	Not Applicable
	"92 years"	"92"	"2012"	"2012"	"Female"	"F"	3087	Not Applicable	Not Applicable
	"92 years"	"92"	"2012"	"2012"	"Male"	"M"	2508	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2012"	"2012"			5595	Not Applicable	Not Applicable
	"92 years"	"92"	"2013"	"2013"	"Female"	"F"	3426	Not Applicable	Not Applicable
	"92 years"	"92"	"2013"	"2013"	"Male"	"M"	2668	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2013"	"2013"			6094	Not Applicable	Not Applicable
	"92 years"	"92"	"2014"	"2014"	"Female"	"F"	3425	Not Applicable	Not Applicable
	"92 years"	"92"	"2014"	"2014"	"Male"	"M"	2771	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2014"	"2014"			6196	Not Applicable	Not Applicable
	"92 years"	"92"	"2015"	"2015"	"Female"	"F"	3478	Not Applicable	Not Applicable
	"92 years"	"92"	"2015"	"2015"	"Male"	"M"	2849	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2015"	"2015"			6327	Not Applicable	Not Applicable
	"92 years"	"92"	"2016"	"2016"	"Female"	"F"	3558	Not Applicable	Not Applicable
	"92 years"	"92"	"2016"	"2016"	"Male"	"M"	2862	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2016"	"2016"			6420	Not Applicable	Not Applicable
