"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Total"	"50 years"	"50"	"2018"	"2018"			794	4026474	19.7
	"50 years"	"50"	"2019"	"2019"	"Female"	"F"	204	2071196	9.8
	"50 years"	"50"	"2019"	"2019"	"Male"	"M"	585	2025376	28.9
"Total"	"50 years"	"50"	"2019"	"2019"			789	4096572	19.3
"Total"	"50 years"	"50"					16197	88727691	18.3
	"51 years"	"51"	"1999"	"1999"	"Female"	"F"	117	1839362	6.4
	"51 years"	"51"	"1999"	"1999"	"Male"	"M"	398	1762492	22.6
"Total"	"51 years"	"51"	"1999"	"1999"			515	3601854	14.3
	"51 years"	"51"	"2000"	"2000"	"Female"	"F"	123	1847534	6.7
	"51 years"	"51"	"2000"	"2000"	"Male"	"M"	423	1769463	23.9
"Total"	"51 years"	"51"	"2000"	"2000"			546	3616997	15.1
	"51 years"	"51"	"2001"	"2001"	"Female"	"F"	137	1933991	7.1
	"51 years"	"51"	"2001"	"2001"	"Male"	"M"	395	1862989	21.2
"Total"	"51 years"	"51"	"2001"	"2001"			532	3796980	14.0
	"51 years"	"51"	"2002"	"2002"	"Female"	"F"	147	1939473	7.6
	"51 years"	"51"	"2002"	"2002"	"Male"	"M"	472	1857726	25.4
"Total"	"51 years"	"51"	"2002"	"2002"			619	3797199	16.3
	"51 years"	"51"	"2003"	"2003"	"Female"	"F"	162	1982259	8.2
	"51 years"	"51"	"2003"	"2003"	"Male"	"M"	480	1903885	25.2
"Total"	"51 years"	"51"	"2003"	"2003"			642	3886144	16.5
	"51 years"	"51"	"2004"	"2004"	"Female"	"F"	178	2048324	8.7
	"51 years"	"51"	"2004"	"2004"	"Male"	"M"	476	1961738	24.3
"Total"	"51 years"	"51"	"2004"	"2004"			654	4010062	16.3
	"51 years"	"51"	"2005"	"2005"	"Female"	"F"	161	2112391	7.6
	"51 years"	"51"	"2005"	"2005"	"Male"	"M"	500	2026203	24.7
"Total"	"51 years"	"51"	"2005"	"2005"			661	4138594	16.0
	"51 years"	"51"	"2006"	"2006"	"Female"	"F"	197	2194302	9.0
	"51 years"	"51"	"2006"	"2006"	"Male"	"M"	566	2125890	26.6
"Total"	"51 years"	"51"	"2006"	"2006"			763	4320192	17.7
	"51 years"	"51"	"2007"	"2007"	"Female"	"F"	196	2189912	9.0
	"51 years"	"51"	"2007"	"2007"	"Male"	"M"	560	2105021	26.6
"Total"	"51 years"	"51"	"2007"	"2007"			756	4294933	17.6
	"51 years"	"51"	"2008"	"2008"	"Female"	"F"	192	2274367	8.4
	"51 years"	"51"	"2008"	"2008"	"Male"	"M"	644	2189639	29.4
"Total"	"51 years"	"51"	"2008"	"2008"			836	4464006	18.7
	"51 years"	"51"	"2009"	"2009"	"Female"	"F"	217	2294505	9.5
	"51 years"	"51"	"2009"	"2009"	"Male"	"M"	671	2220328	30.2
"Total"	"51 years"	"51"	"2009"	"2009"			888	4514833	19.7
	"51 years"	"51"	"2010"	"2010"	"Female"	"F"	210	2273865	9.2
	"51 years"	"51"	"2010"	"2010"	"Male"	"M"	699	2190766	31.9
"Total"	"51 years"	"51"	"2010"	"2010"			909	4464631	20.4
	"51 years"	"51"	"2011"	"2011"	"Female"	"F"	251	2347996	10.7
	"51 years"	"51"	"2011"	"2011"	"Male"	"M"	704	2278457	30.9
"Total"	"51 years"	"51"	"2011"	"2011"			955	4626453	20.6
	"51 years"	"51"	"2012"	"2012"	"Female"	"F"	243	2324789	10.5
	"51 years"	"51"	"2012"	"2012"	"Male"	"M"	725	2241462	32.3
"Total"	"51 years"	"51"	"2012"	"2012"			968	4566251	21.2
	"51 years"	"51"	"2013"	"2013"	"Female"	"F"	217	2283411	9.5
	"51 years"	"51"	"2013"	"2013"	"Male"	"M"	687	2205825	31.1
"Total"	"51 years"	"51"	"2013"	"2013"			904	4489236	20.1
	"51 years"	"51"	"2014"	"2014"	"Female"	"F"	263	2283261	11.5
	"51 years"	"51"	"2014"	"2014"	"Male"	"M"	710	2205405	32.2
"Total"	"51 years"	"51"	"2014"	"2014"			973	4488666	21.7
	"51 years"	"51"	"2015"	"2015"	"Female"	"F"	241	2276939	10.6
	"51 years"	"51"	"2015"	"2015"	"Male"	"M"	726	2202725	33.0
"Total"	"51 years"	"51"	"2015"	"2015"			967	4479664	21.6
	"51 years"	"51"	"2016"	"2016"	"Female"	"F"	228	2217966	10.3
	"51 years"	"51"	"2016"	"2016"	"Male"	"M"	635	2157926	29.4
"Total"	"51 years"	"51"	"2016"	"2016"			863	4375892	19.7
	"51 years"	"51"	"2017"	"2017"	"Female"	"F"	210	2089015	10.1
	"51 years"	"51"	"2017"	"2017"	"Male"	"M"	598	2032379	29.4
"Total"	"51 years"	"51"	"2017"	"2017"			808	4121394	19.6
	"51 years"	"51"	"2018"	"2018"	"Female"	"F"	214	2042479	10.5
	"51 years"	"51"	"2018"	"2018"	"Male"	"M"	585	1982590	29.5
"Total"	"51 years"	"51"	"2018"	"2018"			799	4025069	19.9
	"51 years"	"51"	"2019"	"2019"	"Female"	"F"	215	2027460	10.6
	"51 years"	"51"	"2019"	"2019"	"Male"	"M"	585	1976883	29.6
"Total"	"51 years"	"51"	"2019"	"2019"			800	4004343	20.0
"Total"	"51 years"	"51"					16358	88083393	18.6
	"52 years"	"52"	"1999"	"1999"	"Female"	"F"	122	1972464	6.2
	"52 years"	"52"	"1999"	"1999"	"Male"	"M"	365	1900702	19.2
"Total"	"52 years"	"52"	"1999"	"1999"			487	3873166	12.6
	"52 years"	"52"	"2000"	"2000"	"Female"	"F"	116	1891651	6.1
	"52 years"	"52"	"2000"	"2000"	"Male"	"M"	377	1815785	20.8
"Total"	"52 years"	"52"	"2000"	"2000"			493	3707436	13.3
	"52 years"	"52"	"2001"	"2001"	"Female"	"F"	124	1867556	6.6
	"52 years"	"52"	"2001"	"2001"	"Male"	"M"	400	1786849	22.4
"Total"	"52 years"	"52"	"2001"	"2001"			524	3654405	14.3
	"52 years"	"52"	"2002"	"2002"	"Female"	"F"	110	1930904	5.7
	"52 years"	"52"	"2002"	"2002"	"Male"	"M"	421	1854284	22.7
"Total"	"52 years"	"52"	"2002"	"2002"			531	3785188	14.0
	"52 years"	"52"	"2003"	"2003"	"Female"	"F"	131	1935134	6.8
	"52 years"	"52"	"2003"	"2003"	"Male"	"M"	461	1846875	25.0
"Total"	"52 years"	"52"	"2003"	"2003"			592	3782009	15.7
	"52 years"	"52"	"2004"	"2004"	"Female"	"F"	150	1976684	7.6
	"52 years"	"52"	"2004"	"2004"	"Male"	"M"	470	1891504	24.8
"Total"	"52 years"	"52"	"2004"	"2004"			620	3868188	16.0
	"52 years"	"52"	"2005"	"2005"	"Female"	"F"	180	2041805	8.8
	"52 years"	"52"	"2005"	"2005"	"Male"	"M"	494	1947260	25.4
"Total"	"52 years"	"52"	"2005"	"2005"			674	3989065	16.9
	"52 years"	"52"	"2006"	"2006"	"Female"	"F"	197	2104762	9.4
	"52 years"	"52"	"2006"	"2006"	"Male"	"M"	552	2010094	27.5
"Total"	"52 years"	"52"	"2006"	"2006"			749	4114856	18.2
	"52 years"	"52"	"2007"	"2007"	"Female"	"F"	199	2185395	9.1
	"52 years"	"52"	"2007"	"2007"	"Male"	"M"	611	2107225	29.0
"Total"	"52 years"	"52"	"2007"	"2007"			810	4292620	18.9
	"52 years"	"52"	"2008"	"2008"	"Female"	"F"	203	2179899	9.3
	"52 years"	"52"	"2008"	"2008"	"Male"	"M"	594	2084700	28.5
"Total"	"52 years"	"52"	"2008"	"2008"			797	4264599	18.7
	"52 years"	"52"	"2009"	"2009"	"Female"	"F"	220	2262914	9.7
	"52 years"	"52"	"2009"	"2009"	"Male"	"M"	689	2166314	31.8
"Total"	"52 years"	"52"	"2009"	"2009"			909	4429228	20.5
	"52 years"	"52"	"2010"	"2010"	"Female"	"F"	229	2293600	10.0
	"52 years"	"52"	"2010"	"2010"	"Male"	"M"	680	2207246	30.8
"Total"	"52 years"	"52"	"2010"	"2010"			909	4500846	20.2
	"52 years"	"52"	"2011"	"2011"	"Female"	"F"	228	2281399	10.0
	"52 years"	"52"	"2011"	"2011"	"Male"	"M"	707	2196781	32.2
"Total"	"52 years"	"52"	"2011"	"2011"			935	4478180	20.9
	"52 years"	"52"	"2012"	"2012"	"Female"	"F"	263	2342152	11.2
	"52 years"	"52"	"2012"	"2012"	"Male"	"M"	721	2267371	31.8
"Total"	"52 years"	"52"	"2012"	"2012"			984	4609523	21.3
	"52 years"	"52"	"2013"	"2013"	"Female"	"F"	249	2318522	10.7
	"52 years"	"52"	"2013"	"2013"	"Male"	"M"	701	2229385	31.4
"Total"	"52 years"	"52"	"2013"	"2013"			950	4547907	20.9
	"52 years"	"52"	"2014"	"2014"	"Female"	"F"	240	2282051	10.5
	"52 years"	"52"	"2014"	"2014"	"Male"	"M"	671	2198124	30.5
"Total"	"52 years"	"52"	"2014"	"2014"			911	4480175	20.3
	"52 years"	"52"	"2015"	"2015"	"Female"	"F"	271	2279256	11.9
	"52 years"	"52"	"2015"	"2015"	"Male"	"M"	684	2195088	31.2
"Total"	"52 years"	"52"	"2015"	"2015"			955	4474344	21.3
	"52 years"	"52"	"2016"	"2016"	"Female"	"F"	273	2266189	12.0
	"52 years"	"52"	"2016"	"2016"	"Male"	"M"	721	2186447	33.0
"Total"	"52 years"	"52"	"2016"	"2016"			994	4452636	22.3
	"52 years"	"52"	"2017"	"2017"	"Female"	"F"	253	2214239	11.4
	"52 years"	"52"	"2017"	"2017"	"Male"	"M"	635	2148966	29.5
"Total"	"52 years"	"52"	"2017"	"2017"			888	4363205	20.4
	"52 years"	"52"	"2018"	"2018"	"Female"	"F"	236	2077402	11.4
	"52 years"	"52"	"2018"	"2018"	"Male"	"M"	665	2016677	33.0
"Total"	"52 years"	"52"	"2018"	"2018"			901	4094079	22.0
	"52 years"	"52"	"2019"	"2019"	"Female"	"F"	224	2033163	11.0
	"52 years"	"52"	"2019"	"2019"	"Male"	"M"	584	1968619	29.7
"Total"	"52 years"	"52"	"2019"	"2019"			808	4001782	20.2
"Total"	"52 years"	"52"					16421	87763437	18.7
	"53 years"	"53"	"1999"	"1999"	"Female"	"F"	95	1430150	6.6
	"53 years"	"53"	"1999"	"1999"	"Male"	"M"	300	1355175	22.1
"Total"	"53 years"	"53"	"1999"	"1999"			395	2785325	14.2
	"53 years"	"53"	"2000"	"2000"	"Female"	"F"	133	1856617	7.2
	"53 years"	"53"	"2000"	"2000"	"Male"	"M"	385	1778423	21.6
"Total"	"53 years"	"53"	"2000"	"2000"			518	3635040	14.3
	"53 years"	"53"	"2001"	"2001"	"Female"	"F"	133	1855738	7.2
	"53 years"	"53"	"2001"	"2001"	"Male"	"M"	392	1775276	22.1
"Total"	"53 years"	"53"	"2001"	"2001"			525	3631014	14.5
	"53 years"	"53"	"2002"	"2002"	"Female"	"F"	124	1867431	6.6
	"53 years"	"53"	"2002"	"2002"	"Male"	"M"	389	1782978	21.8
"Total"	"53 years"	"53"	"2002"	"2002"			513	3650409	14.1
	"53 years"	"53"	"2003"	"2003"	"Female"	"F"	132	1931805	6.8
	"53 years"	"53"	"2003"	"2003"	"Male"	"M"	432	1851585	23.3
"Total"	"53 years"	"53"	"2003"	"2003"			564	3783390	14.9
	"53 years"	"53"	"2004"	"2004"	"Female"	"F"	153	1937112	7.9
	"53 years"	"53"	"2004"	"2004"	"Male"	"M"	441	1845760	23.9
"Total"	"53 years"	"53"	"2004"	"2004"			594	3782872	15.7
	"53 years"	"53"	"2005"	"2005"	"Female"	"F"	163	1980116	8.2
	"53 years"	"53"	"2005"	"2005"	"Male"	"M"	493	1891790	26.1
"Total"	"53 years"	"53"	"2005"	"2005"			656	3871906	16.9
	"53 years"	"53"	"2006"	"2006"	"Female"	"F"	169	2046556	8.3
	"53 years"	"53"	"2006"	"2006"	"Male"	"M"	527	1949539	27.0
"Total"	"53 years"	"53"	"2006"	"2006"			696	3996095	17.4
	"53 years"	"53"	"2007"	"2007"	"Female"	"F"	177	2110678	8.4
	"53 years"	"53"	"2007"	"2007"	"Male"	"M"	553	2014300	27.5
"Total"	"53 years"	"53"	"2007"	"2007"			730	4124978	17.7
	"53 years"	"53"	"2008"	"2008"	"Female"	"F"	198	2192990	9.0
	"53 years"	"53"	"2008"	"2008"	"Male"	"M"	572	2113819	27.1
"Total"	"53 years"	"53"	"2008"	"2008"			770	4306809	17.9
	"53 years"	"53"	"2009"	"2009"	"Female"	"F"	220	2188666	10.1
	"53 years"	"53"	"2009"	"2009"	"Male"	"M"	673	2092799	32.2
"Total"	"53 years"	"53"	"2009"	"2009"			893	4281465	20.9
	"53 years"	"53"	"2010"	"2010"	"Female"	"F"	196	2239000	8.8
	"53 years"	"53"	"2010"	"2010"	"Male"	"M"	691	2141354	32.3
"Total"	"53 years"	"53"	"2010"	"2010"			887	4380354	20.2
	"53 years"	"53"	"2011"	"2011"	"Female"	"F"	223	2274943	9.8
	"53 years"	"53"	"2011"	"2011"	"Male"	"M"	684	2183182	31.3
"Total"	"53 years"	"53"	"2011"	"2011"			907	4458125	20.3
	"53 years"	"53"	"2012"	"2012"	"Female"	"F"	230	2275082	10.1
	"53 years"	"53"	"2012"	"2012"	"Male"	"M"	693	2184843	31.7
"Total"	"53 years"	"53"	"2012"	"2012"			923	4459925	20.7
	"53 years"	"53"	"2013"	"2013"	"Female"	"F"	240	2335280	10.3
	"53 years"	"53"	"2013"	"2013"	"Male"	"M"	684	2253981	30.3
"Total"	"53 years"	"53"	"2013"	"2013"			924	4589261	20.1
	"53 years"	"53"	"2014"	"2014"	"Female"	"F"	264	2316131	11.4
	"53 years"	"53"	"2014"	"2014"	"Male"	"M"	665	2219617	30.0
"Total"	"53 years"	"53"	"2014"	"2014"			929	4535748	20.5
	"53 years"	"53"	"2015"	"2015"	"Female"	"F"	263	2277046	11.6
	"53 years"	"53"	"2015"	"2015"	"Male"	"M"	733	2186448	33.5
"Total"	"53 years"	"53"	"2015"	"2015"			996	4463494	22.3
	"53 years"	"53"	"2016"	"2016"	"Female"	"F"	274	2267892	12.1
	"53 years"	"53"	"2016"	"2016"	"Male"	"M"	683	2177713	31.4
"Total"	"53 years"	"53"	"2016"	"2016"			957	4445605	21.5
	"53 years"	"53"	"2017"	"2017"	"Female"	"F"	209	2261664	9.2
	"53 years"	"53"	"2017"	"2017"	"Male"	"M"	726	2175762	33.4
"Total"	"53 years"	"53"	"2017"	"2017"			935	4437426	21.1
	"53 years"	"53"	"2018"	"2018"	"Female"	"F"	247	2201960	11.2
	"53 years"	"53"	"2018"	"2018"	"Male"	"M"	649	2131415	30.4
"Total"	"53 years"	"53"	"2018"	"2018"			896	4333375	20.7
	"53 years"	"53"	"2019"	"2019"	"Female"	"F"	227	2067526	11.0
	"53 years"	"53"	"2019"	"2019"	"Male"	"M"	554	2001325	27.7
"Total"	"53 years"	"53"	"2019"	"2019"			781	4068851	19.2
"Total"	"53 years"	"53"					15989	86021467	18.6
	"54 years"	"54"	"1999"	"1999"	"Female"	"F"	109	1487450	7.3
	"54 years"	"54"	"1999"	"1999"	"Male"	"M"	284	1413117	20.1
"Total"	"54 years"	"54"	"1999"	"1999"			393	2900567	13.5
	"54 years"	"54"	"2000"	"2000"	"Female"	"F"	105	1445145	7.3
	"54 years"	"54"	"2000"	"2000"	"Male"	"M"	275	1372415	20.0
"Total"	"54 years"	"54"	"2000"	"2000"			380	2817560	13.5
	"54 years"	"54"	"2001"	"2001"	"Female"	"F"	123	1946664	6.3
	"54 years"	"54"	"2001"	"2001"	"Male"	"M"	392	1862076	21.1
"Total"	"54 years"	"54"	"2001"	"2001"			515	3808740	13.5
	"54 years"	"54"	"2002"	"2002"	"Female"	"F"	123	1855880	6.6
	"54 years"	"54"	"2002"	"2002"	"Male"	"M"	422	1770221	23.8
"Total"	"54 years"	"54"	"2002"	"2002"			545	3626101	15.0
	"54 years"	"54"	"2003"	"2003"	"Female"	"F"	122	1868710	6.5
	"54 years"	"54"	"2003"	"2003"	"Male"	"M"	437	1778213	24.6
"Total"	"54 years"	"54"	"2003"	"2003"			559	3646923	15.3
	"54 years"	"54"	"2004"	"2004"	"Female"	"F"	177	1934545	9.1
	"54 years"	"54"	"2004"	"2004"	"Male"	"M"	439	1847897	23.8
"Total"	"54 years"	"54"	"2004"	"2004"			616	3782442	16.3
	"54 years"	"54"	"2005"	"2005"	"Female"	"F"	123	1941338	6.3
	"54 years"	"54"	"2005"	"2005"	"Male"	"M"	485	1842482	26.3
"Total"	"54 years"	"54"	"2005"	"2005"			608	3783820	16.1
	"54 years"	"54"	"2006"	"2006"	"Female"	"F"	150	1985489	7.6
	"54 years"	"54"	"2006"	"2006"	"Male"	"M"	464	1889337	24.6
"Total"	"54 years"	"54"	"2006"	"2006"			614	3874826	15.8
	"54 years"	"54"	"2007"	"2007"	"Female"	"F"	187	2053371	9.1
	"54 years"	"54"	"2007"	"2007"	"Male"	"M"	518	1947797	26.6
"Total"	"54 years"	"54"	"2007"	"2007"			705	4001168	17.6
	"54 years"	"54"	"2008"	"2008"	"Female"	"F"	185	2119393	8.7
	"54 years"	"54"	"2008"	"2008"	"Male"	"M"	599	2013539	29.7
"Total"	"54 years"	"54"	"2008"	"2008"			784	4132932	19.0
	"54 years"	"54"	"2009"	"2009"	"Female"	"F"	220	2203336	10.0
	"54 years"	"54"	"2009"	"2009"	"Male"	"M"	599	2113789	28.3
"Total"	"54 years"	"54"	"2009"	"2009"			819	4317125	19.0
	"54 years"	"54"	"2010"	"2010"	"Female"	"F"	206	2198445	9.4
	"54 years"	"54"	"2010"	"2010"	"Male"	"M"	632	2093554	30.2
"Total"	"54 years"	"54"	"2010"	"2010"			838	4291999	19.5
	"54 years"	"54"	"2011"	"2011"	"Female"	"F"	218	2259358	9.6
	"54 years"	"54"	"2011"	"2011"	"Male"	"M"	674	2156249	31.3
"Total"	"54 years"	"54"	"2011"	"2011"			892	4415607	20.2
	"54 years"	"54"	"2012"	"2012"	"Female"	"F"	234	2268178	10.3
	"54 years"	"54"	"2012"	"2012"	"Male"	"M"	703	2169774	32.4
"Total"	"54 years"	"54"	"2012"	"2012"			937	4437952	21.1
	"54 years"	"54"	"2013"	"2013"	"Female"	"F"	227	2267671	10.0
	"54 years"	"54"	"2013"	"2013"	"Male"	"M"	697	2170669	32.1
"Total"	"54 years"	"54"	"2013"	"2013"			924	4438340	20.8
	"54 years"	"54"	"2014"	"2014"	"Female"	"F"	253	2331961	10.8
	"54 years"	"54"	"2014"	"2014"	"Male"	"M"	710	2242828	31.7
"Total"	"54 years"	"54"	"2014"	"2014"			963	4574789	21.1
	"54 years"	"54"	"2015"	"2015"	"Female"	"F"	267	2309943	11.6
	"54 years"	"54"	"2015"	"2015"	"Male"	"M"	719	2206584	32.6
"Total"	"54 years"	"54"	"2015"	"2015"			986	4516527	21.8
	"54 years"	"54"	"2016"	"2016"	"Female"	"F"	255	2265370	11.3
	"54 years"	"54"	"2016"	"2016"	"Male"	"M"	724	2168260	33.4
"Total"	"54 years"	"54"	"2016"	"2016"			979	4433630	22.1
	"54 years"	"54"	"2017"	"2017"	"Female"	"F"	248	2262401	11.0
	"54 years"	"54"	"2017"	"2017"	"Male"	"M"	713	2165590	32.9
"Total"	"54 years"	"54"	"2017"	"2017"			961	4427991	21.7
	"54 years"	"54"	"2018"	"2018"	"Female"	"F"	259	2248978	11.5
	"54 years"	"54"	"2018"	"2018"	"Male"	"M"	705	2156589	32.7
"Total"	"54 years"	"54"	"2018"	"2018"			964	4405567	21.9
	"54 years"	"54"	"2019"	"2019"	"Female"	"F"	230	2191195	10.5
	"54 years"	"54"	"2019"	"2019"	"Male"	"M"	620	2114408	29.3
"Total"	"54 years"	"54"	"2019"	"2019"			850	4305603	19.7
"Total"	"54 years"	"54"					15832	84940209	18.6
	"55 years"	"55"	"1999"	"1999"	"Female"	"F"	88	1468560	6.0
	"55 years"	"55"	"1999"	"1999"	"Male"	"M"	330	1390616	23.7
"Total"	"55 years"	"55"	"1999"	"1999"			418	2859176	14.6
	"55 years"	"55"	"2000"	"2000"	"Female"	"F"	90	1463741	6.1
	"55 years"	"55"	"2000"	"2000"	"Male"	"M"	283	1386859	20.4
"Total"	"55 years"	"55"	"2000"	"2000"			373	2850600	13.1
	"55 years"	"55"	"2001"	"2001"	"Female"	"F"	105	1464238	7.2
	"55 years"	"55"	"2001"	"2001"	"Male"	"M"	330	1386854	23.8
"Total"	"55 years"	"55"	"2001"	"2001"			435	2851092	15.3
	"55 years"	"55"	"2002"	"2002"	"Female"	"F"	119	1940351	6.1
	"55 years"	"55"	"2002"	"2002"	"Male"	"M"	382	1847760	20.7
"Total"	"55 years"	"55"	"2002"	"2002"			501	3788111	13.2
	"55 years"	"55"	"2003"	"2003"	"Female"	"F"	143	1848350	7.7
	"55 years"	"55"	"2003"	"2003"	"Male"	"M"	367	1753341	20.9
"Total"	"55 years"	"55"	"2003"	"2003"			510	3601691	14.2
	"55 years"	"55"	"2004"	"2004"	"Female"	"F"	121	1859415	6.5
	"55 years"	"55"	"2004"	"2004"	"Male"	"M"	390	1758586	22.2
"Total"	"55 years"	"55"	"2004"	"2004"			511	3618001	14.1
	"55 years"	"55"	"2005"	"2005"	"Female"	"F"	147	1923637	7.6
	"55 years"	"55"	"2005"	"2005"	"Male"	"M"	420	1824610	23.0
"Total"	"55 years"	"55"	"2005"	"2005"			567	3748247	15.1
	"55 years"	"55"	"2006"	"2006"	"Female"	"F"	157	1928603	8.1
	"55 years"	"55"	"2006"	"2006"	"Male"	"M"	479	1816409	26.4
"Total"	"55 years"	"55"	"2006"	"2006"			636	3745012	17.0
	"55 years"	"55"	"2007"	"2007"	"Female"	"F"	165	1970420	8.4
	"55 years"	"55"	"2007"	"2007"	"Male"	"M"	515	1859281	27.7
"Total"	"55 years"	"55"	"2007"	"2007"			680	3829701	17.8
	"55 years"	"55"	"2008"	"2008"	"Female"	"F"	166	2035932	8.2
	"55 years"	"55"	"2008"	"2008"	"Male"	"M"	566	1913592	29.6
"Total"	"55 years"	"55"	"2008"	"2008"			732	3949524	18.5
	"55 years"	"55"	"2009"	"2009"	"Female"	"F"	213	2099236	10.1
	"55 years"	"55"	"2009"	"2009"	"Male"	"M"	581	1974783	29.4
"Total"	"55 years"	"55"	"2009"	"2009"			794	4074019	19.5
	"55 years"	"55"	"2010"	"2010"	"Female"	"F"	214	2181236	9.8
	"55 years"	"55"	"2010"	"2010"	"Male"	"M"	617	2073473	29.8
"Total"	"55 years"	"55"	"2010"	"2010"			831	4254709	19.5
	"55 years"	"55"	"2011"	"2011"	"Female"	"F"	191	2187645	8.7
	"55 years"	"55"	"2011"	"2011"	"Male"	"M"	652	2076344	31.4
"Total"	"55 years"	"55"	"2011"	"2011"			843	4263989	19.8
	"55 years"	"55"	"2012"	"2012"	"Female"	"F"	213	2251970	9.5
	"55 years"	"55"	"2012"	"2012"	"Male"	"M"	694	2141280	32.4
"Total"	"55 years"	"55"	"2012"	"2012"			907	4393250	20.6
	"55 years"	"55"	"2013"	"2013"	"Female"	"F"	245	2260195	10.8
	"55 years"	"55"	"2013"	"2013"	"Male"	"M"	678	2154967	31.5
"Total"	"55 years"	"55"	"2013"	"2013"			923	4415162	20.9
	"55 years"	"55"	"2014"	"2014"	"Female"	"F"	254	2263367	11.2
	"55 years"	"55"	"2014"	"2014"	"Male"	"M"	653	2158258	30.3
"Total"	"55 years"	"55"	"2014"	"2014"			907	4421625	20.5
	"55 years"	"55"	"2015"	"2015"	"Female"	"F"	246	2324887	10.6
	"55 years"	"55"	"2015"	"2015"	"Male"	"M"	674	2228498	30.2
"Total"	"55 years"	"55"	"2015"	"2015"			920	4553385	20.2
	"55 years"	"55"	"2016"	"2016"	"Female"	"F"	234	2297597	10.2
	"55 years"	"55"	"2016"	"2016"	"Male"	"M"	704	2186968	32.2
"Total"	"55 years"	"55"	"2016"	"2016"			938	4484565	20.9
	"55 years"	"55"	"2017"	"2017"	"Female"	"F"	212	2258814	9.4
	"55 years"	"55"	"2017"	"2017"	"Male"	"M"	719	2154452	33.4
"Total"	"55 years"	"55"	"2017"	"2017"			931	4413266	21.1
	"55 years"	"55"	"2018"	"2018"	"Female"	"F"	265	2248963	11.8
	"55 years"	"55"	"2018"	"2018"	"Male"	"M"	716	2145020	33.4
"Total"	"55 years"	"55"	"2018"	"2018"			981	4393983	22.3
	"55 years"	"55"	"2019"	"2019"	"Female"	"F"	216	2236979	9.7
	"55 years"	"55"	"2019"	"2019"	"Male"	"M"	680	2137586	31.8
"Total"	"55 years"	"55"	"2019"	"2019"			896	4374565	20.5
"Total"	"55 years"	"55"					15234	82883673	18.4
	"56 years"	"56"	"1999"	"1999"	"Female"	"F"	84	1510736	5.6
	"56 years"	"56"	"1999"	"1999"	"Male"	"M"	297	1423773	20.9
"Total"	"56 years"	"56"	"1999"	"1999"			381	2934509	13.0
	"56 years"	"56"	"2000"	"2000"	"Female"	"F"	74	1462265	5.1
	"56 years"	"56"	"2000"	"2000"	"Male"	"M"	261	1375187	19.0
"Total"	"56 years"	"56"	"2000"	"2000"			335	2837452	11.8
	"56 years"	"56"	"2001"	"2001"	"Female"	"F"	79	1463829	5.4
	"56 years"	"56"	"2001"	"2001"	"Male"	"M"	314	1383009	22.7
"Total"	"56 years"	"56"	"2001"	"2001"			393	2846838	13.8
	"56 years"	"56"	"2002"	"2002"	"Female"	"F"	104	1463840	7.1
	"56 years"	"56"	"2002"	"2002"	"Male"	"M"	348	1382872	25.2
"Total"	"56 years"	"56"	"2002"	"2002"			452	2846712	15.9
	"56 years"	"56"	"2003"	"2003"	"Female"	"F"	120	1941139	6.2
	"56 years"	"56"	"2003"	"2003"	"Male"	"M"	417	1844529	22.6
"Total"	"56 years"	"56"	"2003"	"2003"			537	3785668	14.2
	"56 years"	"56"	"2004"	"2004"	"Female"	"F"	122	1850723	6.6
	"56 years"	"56"	"2004"	"2004"	"Male"	"M"	383	1753133	21.8
"Total"	"56 years"	"56"	"2004"	"2004"			505	3603856	14.0
	"56 years"	"56"	"2005"	"2005"	"Female"	"F"	111	1863943	6.0
	"56 years"	"56"	"2005"	"2005"	"Male"	"M"	394	1761297	22.4
"Total"	"56 years"	"56"	"2005"	"2005"			505	3625240	13.9
	"56 years"	"56"	"2006"	"2006"	"Female"	"F"	133	1930335	6.9
	"56 years"	"56"	"2006"	"2006"	"Male"	"M"	427	1830564	23.3
"Total"	"56 years"	"56"	"2006"	"2006"			560	3760899	14.9
	"56 years"	"56"	"2007"	"2007"	"Female"	"F"	143	1936853	7.4
	"56 years"	"56"	"2007"	"2007"	"Male"	"M"	469	1824531	25.7
"Total"	"56 years"	"56"	"2007"	"2007"			612	3761384	16.3
	"56 years"	"56"	"2008"	"2008"	"Female"	"F"	151	1980548	7.6
	"56 years"	"56"	"2008"	"2008"	"Male"	"M"	541	1870156	28.9
"Total"	"56 years"	"56"	"2008"	"2008"			692	3850704	18.0
	"56 years"	"56"	"2009"	"2009"	"Female"	"F"	168	2048144	8.2
	"56 years"	"56"	"2009"	"2009"	"Male"	"M"	561	1927719	29.1
"Total"	"56 years"	"56"	"2009"	"2009"			729	3975863	18.3
	"56 years"	"56"	"2010"	"2010"	"Female"	"F"	214	2081372	10.3
	"56 years"	"56"	"2010"	"2010"	"Male"	"M"	639	1956141	32.7
"Total"	"56 years"	"56"	"2010"	"2010"			853	4037513	21.1
	"56 years"	"56"	"2011"	"2011"	"Female"	"F"	179	2173959	8.2
	"56 years"	"56"	"2011"	"2011"	"Male"	"M"	639	2058561	31.0
"Total"	"56 years"	"56"	"2011"	"2011"			818	4232520	19.3
	"56 years"	"56"	"2012"	"2012"	"Female"	"F"	225	2179804	10.3
