"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Total"	"58 years"	"58"	"2003"	"2003"			758	2821608	26.9
	"58 years"	"58"	"2004"	"2004"	"Female"	"F"	210	1455355	14.4
	"58 years"	"58"	"2004"	"2004"	"Male"	"M"	612	1364399	44.9
"Total"	"58 years"	"58"	"2004"	"2004"			822	2819754	29.2
	"58 years"	"58"	"2005"	"2005"	"Female"	"F"	286	1929365	14.8
	"58 years"	"58"	"2005"	"2005"	"Male"	"M"	802	1819296	44.1
"Total"	"58 years"	"58"	"2005"	"2005"			1088	3748661	29.0
	"58 years"	"58"	"2006"	"2006"	"Female"	"F"	271	1839667	14.7
	"58 years"	"58"	"2006"	"2006"	"Male"	"M"	787	1728992	45.5
"Total"	"58 years"	"58"	"2006"	"2006"			1058	3568659	29.6
	"58 years"	"58"	"2007"	"2007"	"Female"	"F"	293	1852510	15.8
	"58 years"	"58"	"2007"	"2007"	"Male"	"M"	818	1736443	47.1
"Total"	"58 years"	"58"	"2007"	"2007"			1111	3588953	31.0
	"58 years"	"58"	"2008"	"2008"	"Female"	"F"	287	1918225	15.0
	"58 years"	"58"	"2008"	"2008"	"Male"	"M"	825	1804202	45.7
"Total"	"58 years"	"58"	"2008"	"2008"			1112	3722427	29.9
	"58 years"	"58"	"2009"	"2009"	"Female"	"F"	342	1924101	17.8
	"58 years"	"58"	"2009"	"2009"	"Male"	"M"	849	1797118	47.2
"Total"	"58 years"	"58"	"2009"	"2009"			1191	3721219	32.0
	"58 years"	"58"	"2010"	"2010"	"Female"	"F"	353	1960120	18.0
	"58 years"	"58"	"2010"	"2010"	"Male"	"M"	1000	1834808	54.5
"Total"	"58 years"	"58"	"2010"	"2010"			1353	3794928	35.7
	"58 years"	"58"	"2011"	"2011"	"Female"	"F"	403	2026114	19.9
	"58 years"	"58"	"2011"	"2011"	"Male"	"M"	1025	1892452	54.2
"Total"	"58 years"	"58"	"2011"	"2011"			1428	3918566	36.4
	"58 years"	"58"	"2012"	"2012"	"Female"	"F"	424	2089942	20.3
	"58 years"	"58"	"2012"	"2012"	"Male"	"M"	1165	1950176	59.7
"Total"	"58 years"	"58"	"2012"	"2012"			1589	4040118	39.3
	"58 years"	"58"	"2013"	"2013"	"Female"	"F"	412	2156648	19.1
	"58 years"	"58"	"2013"	"2013"	"Male"	"M"	1173	2024760	57.9
"Total"	"58 years"	"58"	"2013"	"2013"			1585	4181408	37.9
	"58 years"	"58"	"2014"	"2014"	"Female"	"F"	498	2163798	23.0
	"58 years"	"58"	"2014"	"2014"	"Male"	"M"	1229	2027959	60.6
"Total"	"58 years"	"58"	"2014"	"2014"			1727	4191757	41.2
	"58 years"	"58"	"2015"	"2015"	"Female"	"F"	506	2228294	22.7
	"58 years"	"58"	"2015"	"2015"	"Male"	"M"	1304	2092228	62.3
"Total"	"58 years"	"58"	"2015"	"2015"			1810	4320522	41.9
	"58 years"	"58"	"2016"	"2016"	"Female"	"F"	539	2232174	24.1
	"58 years"	"58"	"2016"	"2016"	"Male"	"M"	1283	2100779	61.1
"Total"	"58 years"	"58"	"2016"	"2016"			1822	4332953	42.0
	"58 years"	"58"	"2017"	"2017"	"Female"	"F"	524	2232903	23.5
	"58 years"	"58"	"2017"	"2017"	"Male"	"M"	1273	2102988	60.5
"Total"	"58 years"	"58"	"2017"	"2017"			1797	4335891	41.4
	"58 years"	"58"	"2018"	"2018"	"Female"	"F"	565	2287131	24.7
	"58 years"	"58"	"2018"	"2018"	"Male"	"M"	1377	2165907	63.6
"Total"	"58 years"	"58"	"2018"	"2018"			1942	4453038	43.6
	"58 years"	"58"	"2019"	"2019"	"Female"	"F"	614	2259796	27.2
	"58 years"	"58"	"2019"	"2019"	"Male"	"M"	1276	2125774	60.0
"Total"	"58 years"	"58"	"2019"	"2019"			1890	4385570	43.1
"Total"	"58 years"	"58"					27095	76591660	35.4
	"59 years"	"59"	"1999"	"1999"	"Female"	"F"	161	1206474	13.3
	"59 years"	"59"	"1999"	"1999"	"Male"	"M"	480	1110934	43.2
"Total"	"59 years"	"59"	"1999"	"1999"			641	2317408	27.7
	"59 years"	"59"	"2000"	"2000"	"Female"	"F"	181	1237235	14.6
	"59 years"	"59"	"2000"	"2000"	"Male"	"M"	503	1139778	44.1
"Total"	"59 years"	"59"	"2000"	"2000"			684	2377013	28.8
	"59 years"	"59"	"2001"	"2001"	"Female"	"F"	196	1333019	14.7
	"59 years"	"59"	"2001"	"2001"	"Male"	"M"	543	1232487	44.1
"Total"	"59 years"	"59"	"2001"	"2001"			739	2565506	28.8
	"59 years"	"59"	"2002"	"2002"	"Female"	"F"	242	1494071	16.2
	"59 years"	"59"	"2002"	"2002"	"Male"	"M"	560	1387713	40.4
"Total"	"59 years"	"59"	"2002"	"2002"			802	2881784	27.8
	"59 years"	"59"	"2003"	"2003"	"Female"	"F"	224	1437588	15.6
	"59 years"	"59"	"2003"	"2003"	"Male"	"M"	604	1336406	45.2
"Total"	"59 years"	"59"	"2003"	"2003"			828	2773994	29.8
	"59 years"	"59"	"2004"	"2004"	"Female"	"F"	229	1449103	15.8
	"59 years"	"59"	"2004"	"2004"	"Male"	"M"	558	1352760	41.2
"Total"	"59 years"	"59"	"2004"	"2004"			787	2801863	28.1
	"59 years"	"59"	"2005"	"2005"	"Female"	"F"	211	1448128	14.6
	"59 years"	"59"	"2005"	"2005"	"Male"	"M"	582	1350936	43.1
"Total"	"59 years"	"59"	"2005"	"2005"			793	2799064	28.3
	"59 years"	"59"	"2006"	"2006"	"Female"	"F"	308	1919090	16.0
	"59 years"	"59"	"2006"	"2006"	"Male"	"M"	760	1801227	42.2
"Total"	"59 years"	"59"	"2006"	"2006"			1068	3720317	28.7
	"59 years"	"59"	"2007"	"2007"	"Female"	"F"	278	1829151	15.2
	"59 years"	"59"	"2007"	"2007"	"Male"	"M"	784	1710700	45.8
"Total"	"59 years"	"59"	"2007"	"2007"			1062	3539851	30.0
	"59 years"	"59"	"2008"	"2008"	"Female"	"F"	261	1841411	14.2
	"59 years"	"59"	"2008"	"2008"	"Male"	"M"	795	1717301	46.3
"Total"	"59 years"	"59"	"2008"	"2008"			1056	3558712	29.7
	"59 years"	"59"	"2009"	"2009"	"Female"	"F"	322	1906141	16.9
	"59 years"	"59"	"2009"	"2009"	"Male"	"M"	930	1783506	52.1
"Total"	"59 years"	"59"	"2009"	"2009"			1252	3689647	33.9
	"59 years"	"59"	"2010"	"2010"	"Female"	"F"	298	1887398	15.8
	"59 years"	"59"	"2010"	"2010"	"Male"	"M"	993	1753871	56.6
"Total"	"59 years"	"59"	"2010"	"2010"			1291	3641269	35.5
	"59 years"	"59"	"2011"	"2011"	"Female"	"F"	371	1953103	19.0
	"59 years"	"59"	"2011"	"2011"	"Male"	"M"	1009	1821281	55.4
"Total"	"59 years"	"59"	"2011"	"2011"			1380	3774384	36.6
	"59 years"	"59"	"2012"	"2012"	"Female"	"F"	383	2016678	19.0
	"59 years"	"59"	"2012"	"2012"	"Male"	"M"	1099	1874471	58.6
"Total"	"59 years"	"59"	"2012"	"2012"			1482	3891149	38.1
	"59 years"	"59"	"2013"	"2013"	"Female"	"F"	436	2080306	21.0
	"59 years"	"59"	"2013"	"2013"	"Male"	"M"	1097	1932434	56.8
"Total"	"59 years"	"59"	"2013"	"2013"			1533	4012740	38.2
	"59 years"	"59"	"2014"	"2014"	"Female"	"F"	494	2148517	23.0
	"59 years"	"59"	"2014"	"2014"	"Male"	"M"	1141	2006900	56.9
"Total"	"59 years"	"59"	"2014"	"2014"			1635	4155417	39.3
	"59 years"	"59"	"2015"	"2015"	"Female"	"F"	503	2154665	23.3
	"59 years"	"59"	"2015"	"2015"	"Male"	"M"	1216	2009005	60.5
"Total"	"59 years"	"59"	"2015"	"2015"			1719	4163670	41.3
	"59 years"	"59"	"2016"	"2016"	"Female"	"F"	577	2213284	26.1
	"59 years"	"59"	"2016"	"2016"	"Male"	"M"	1301	2067741	62.9
"Total"	"59 years"	"59"	"2016"	"2016"			1878	4281025	43.9
	"59 years"	"59"	"2017"	"2017"	"Female"	"F"	532	2222318	23.9
	"59 years"	"59"	"2017"	"2017"	"Male"	"M"	1305	2081562	62.7
"Total"	"59 years"	"59"	"2017"	"2017"			1837	4303880	42.7
	"59 years"	"59"	"2018"	"2018"	"Female"	"F"	583	2216349	26.3
	"59 years"	"59"	"2018"	"2018"	"Male"	"M"	1329	2077675	64.0
"Total"	"59 years"	"59"	"2018"	"2018"			1912	4294024	44.5
	"59 years"	"59"	"2019"	"2019"	"Female"	"F"	582	2271644	25.6
	"59 years"	"59"	"2019"	"2019"	"Male"	"M"	1389	2142211	64.8
"Total"	"59 years"	"59"	"2019"	"2019"			1971	4413855	44.7
"Total"	"59 years"	"59"					26350	73956572	35.6
	"60 years"	"60"	"1999"	"1999"	"Female"	"F"	210	1205799	17.4
	"60 years"	"60"	"1999"	"1999"	"Male"	"M"	461	1107631	41.6
"Total"	"60 years"	"60"	"1999"	"1999"			671	2313430	29.0
	"60 years"	"60"	"2000"	"2000"	"Female"	"F"	186	1208384	15.4
	"60 years"	"60"	"2000"	"2000"	"Male"	"M"	463	1111560	41.7
"Total"	"60 years"	"60"	"2000"	"2000"			649	2319944	28.0
	"60 years"	"60"	"2001"	"2001"	"Female"	"F"	202	1241416	16.3
	"60 years"	"60"	"2001"	"2001"	"Male"	"M"	483	1138884	42.4
"Total"	"60 years"	"60"	"2001"	"2001"			685	2380300	28.8
	"60 years"	"60"	"2002"	"2002"	"Female"	"F"	235	1323400	17.8
	"60 years"	"60"	"2002"	"2002"	"Male"	"M"	529	1217335	43.5
"Total"	"60 years"	"60"	"2002"	"2002"			764	2540735	30.1
	"60 years"	"60"	"2003"	"2003"	"Female"	"F"	241	1481214	16.3
	"60 years"	"60"	"2003"	"2003"	"Male"	"M"	606	1368194	44.3
"Total"	"60 years"	"60"	"2003"	"2003"			847	2849408	29.7
	"60 years"	"60"	"2004"	"2004"	"Female"	"F"	213	1423305	15.0
	"60 years"	"60"	"2004"	"2004"	"Male"	"M"	556	1315754	42.3
"Total"	"60 years"	"60"	"2004"	"2004"			769	2739059	28.1
	"60 years"	"60"	"2005"	"2005"	"Female"	"F"	208	1433435	14.5
	"60 years"	"60"	"2005"	"2005"	"Male"	"M"	555	1330174	41.7
"Total"	"60 years"	"60"	"2005"	"2005"			763	2763609	27.6
	"60 years"	"60"	"2006"	"2006"	"Female"	"F"	220	1430756	15.4
	"60 years"	"60"	"2006"	"2006"	"Male"	"M"	553	1326336	41.7
"Total"	"60 years"	"60"	"2006"	"2006"			773	2757092	28.0
	"60 years"	"60"	"2007"	"2007"	"Female"	"F"	277	1893411	14.6
	"60 years"	"60"	"2007"	"2007"	"Male"	"M"	680	1766043	38.5
"Total"	"60 years"	"60"	"2007"	"2007"			957	3659454	26.2
	"60 years"	"60"	"2008"	"2008"	"Female"	"F"	307	1802265	17.0
	"60 years"	"60"	"2008"	"2008"	"Male"	"M"	827	1674280	49.4
"Total"	"60 years"	"60"	"2008"	"2008"			1134	3476545	32.6
	"60 years"	"60"	"2009"	"2009"	"Female"	"F"	297	1811564	16.4
	"60 years"	"60"	"2009"	"2009"	"Male"	"M"	814	1677738	48.5
"Total"	"60 years"	"60"	"2009"	"2009"			1111	3489302	31.8
	"60 years"	"60"	"2010"	"2010"	"Female"	"F"	295	1875624	15.7
	"60 years"	"60"	"2010"	"2010"	"Male"	"M"	863	1745507	49.4
"Total"	"60 years"	"60"	"2010"	"2010"			1158	3621131	32.0
	"60 years"	"60"	"2011"	"2011"	"Female"	"F"	342	1903293	18.0
	"60 years"	"60"	"2011"	"2011"	"Male"	"M"	951	1761228	54.0
"Total"	"60 years"	"60"	"2011"	"2011"			1293	3664521	35.3
	"60 years"	"60"	"2012"	"2012"	"Female"	"F"	363	1942997	18.7
	"60 years"	"60"	"2012"	"2012"	"Male"	"M"	993	1802492	55.1
"Total"	"60 years"	"60"	"2012"	"2012"			1356	3745489	36.2
	"60 years"	"60"	"2013"	"2013"	"Female"	"F"	399	2006745	19.9
	"60 years"	"60"	"2013"	"2013"	"Male"	"M"	1145	1856051	61.7
"Total"	"60 years"	"60"	"2013"	"2013"			1544	3862796	40.0
	"60 years"	"60"	"2014"	"2014"	"Female"	"F"	473	2071358	22.8
	"60 years"	"60"	"2014"	"2014"	"Male"	"M"	1143	1914009	59.7
"Total"	"60 years"	"60"	"2014"	"2014"			1616	3985367	40.5
	"60 years"	"60"	"2015"	"2015"	"Female"	"F"	503	2138784	23.5
	"60 years"	"60"	"2015"	"2015"	"Male"	"M"	1232	1987008	62.0
"Total"	"60 years"	"60"	"2015"	"2015"			1735	4125792	42.1
	"60 years"	"60"	"2016"	"2016"	"Female"	"F"	502	2139267	23.5
	"60 years"	"60"	"2016"	"2016"	"Male"	"M"	1246	1984701	62.8
"Total"	"60 years"	"60"	"2016"	"2016"			1748	4123968	42.4
	"60 years"	"60"	"2017"	"2017"	"Female"	"F"	562	2202546	25.5
	"60 years"	"60"	"2017"	"2017"	"Male"	"M"	1324	2047375	64.7
"Total"	"60 years"	"60"	"2017"	"2017"			1886	4249921	44.4
	"60 years"	"60"	"2018"	"2018"	"Female"	"F"	552	2204821	25.0
	"60 years"	"60"	"2018"	"2018"	"Male"	"M"	1304	2054540	63.5
"Total"	"60 years"	"60"	"2018"	"2018"			1856	4259361	43.6
	"60 years"	"60"	"2019"	"2019"	"Female"	"F"	632	2199986	28.7
	"60 years"	"60"	"2019"	"2019"	"Male"	"M"	1363	2052677	66.4
"Total"	"60 years"	"60"	"2019"	"2019"			1995	4252663	46.9
"Total"	"60 years"	"60"					25310	71179887	35.6
	"61 years"	"61"	"1999"	"1999"	"Female"	"F"	200	1138272	17.6
	"61 years"	"61"	"1999"	"1999"	"Male"	"M"	464	1040279	44.6
"Total"	"61 years"	"61"	"1999"	"1999"			664	2178551	30.5
	"61 years"	"61"	"2000"	"2000"	"Female"	"F"	198	1159548	17.1
	"61 years"	"61"	"2000"	"2000"	"Male"	"M"	464	1061679	43.7
"Total"	"61 years"	"61"	"2000"	"2000"			662	2221227	29.8
	"61 years"	"61"	"2001"	"2001"	"Female"	"F"	189	1213556	15.6
	"61 years"	"61"	"2001"	"2001"	"Male"	"M"	456	1110151	41.1
"Total"	"61 years"	"61"	"2001"	"2001"			645	2323707	27.8
	"61 years"	"61"	"2002"	"2002"	"Female"	"F"	196	1238720	15.8
	"61 years"	"61"	"2002"	"2002"	"Male"	"M"	493	1131638	43.6
"Total"	"61 years"	"61"	"2002"	"2002"			689	2370358	29.1
	"61 years"	"61"	"2003"	"2003"	"Female"	"F"	191	1322858	14.4
	"61 years"	"61"	"2003"	"2003"	"Male"	"M"	520	1212101	42.9
"Total"	"61 years"	"61"	"2003"	"2003"			711	2534959	28.0
	"61 years"	"61"	"2004"	"2004"	"Female"	"F"	251	1482907	16.9
	"61 years"	"61"	"2004"	"2004"	"Male"	"M"	557	1365695	40.8
"Total"	"61 years"	"61"	"2004"	"2004"			808	2848602	28.4
	"61 years"	"61"	"2005"	"2005"	"Female"	"F"	235	1428216	16.5
	"61 years"	"61"	"2005"	"2005"	"Male"	"M"	595	1316923	45.2
"Total"	"61 years"	"61"	"2005"	"2005"			830	2745139	30.2
	"61 years"	"61"	"2006"	"2006"	"Female"	"F"	208	1441590	14.4
	"61 years"	"61"	"2006"	"2006"	"Male"	"M"	536	1335279	40.1
"Total"	"61 years"	"61"	"2006"	"2006"			744	2776869	26.8
	"61 years"	"61"	"2007"	"2007"	"Female"	"F"	237	1441286	16.4
	"61 years"	"61"	"2007"	"2007"	"Male"	"M"	591	1334516	44.3
"Total"	"61 years"	"61"	"2007"	"2007"			828	2775802	29.8
	"61 years"	"61"	"2008"	"2008"	"Female"	"F"	291	1911784	15.2
	"61 years"	"61"	"2008"	"2008"	"Male"	"M"	791	1783203	44.4
"Total"	"61 years"	"61"	"2008"	"2008"			1082	3694987	29.3
	"61 years"	"61"	"2009"	"2009"	"Female"	"F"	300	1823104	16.5
	"61 years"	"61"	"2009"	"2009"	"Male"	"M"	735	1694484	43.4
"Total"	"61 years"	"61"	"2009"	"2009"			1035	3517588	29.4
	"61 years"	"61"	"2010"	"2010"	"Female"	"F"	336	1813519	18.5
	"61 years"	"61"	"2010"	"2010"	"Male"	"M"	844	1679077	50.3
"Total"	"61 years"	"61"	"2010"	"2010"			1180	3492596	33.8
	"61 years"	"61"	"2011"	"2011"	"Female"	"F"	328	1861920	17.6
	"61 years"	"61"	"2011"	"2011"	"Male"	"M"	889	1722457	51.6
"Total"	"61 years"	"61"	"2011"	"2011"			1217	3584377	34.0
	"61 years"	"61"	"2012"	"2012"	"Female"	"F"	390	1893029	20.6
	"61 years"	"61"	"2012"	"2012"	"Male"	"M"	973	1742427	55.8
"Total"	"61 years"	"61"	"2012"	"2012"			1363	3635456	37.5
	"61 years"	"61"	"2013"	"2013"	"Female"	"F"	413	1932477	21.4
	"61 years"	"61"	"2013"	"2013"	"Male"	"M"	1097	1783516	61.5
"Total"	"61 years"	"61"	"2013"	"2013"			1510	3715993	40.6
	"61 years"	"61"	"2014"	"2014"	"Female"	"F"	412	1997348	20.6
	"61 years"	"61"	"2014"	"2014"	"Male"	"M"	1208	1837080	65.8
"Total"	"61 years"	"61"	"2014"	"2014"			1620	3834428	42.2
	"61 years"	"61"	"2015"	"2015"	"Female"	"F"	459	2060944	22.3
	"61 years"	"61"	"2015"	"2015"	"Male"	"M"	1142	1893657	60.3
"Total"	"61 years"	"61"	"2015"	"2015"			1601	3954601	40.5
	"61 years"	"61"	"2016"	"2016"	"Female"	"F"	504	2122487	23.7
	"61 years"	"61"	"2016"	"2016"	"Male"	"M"	1251	1961475	63.8
"Total"	"61 years"	"61"	"2016"	"2016"			1755	4083962	43.0
	"61 years"	"61"	"2017"	"2017"	"Female"	"F"	547	2128409	25.7
	"61 years"	"61"	"2017"	"2017"	"Male"	"M"	1219	1963253	62.1
"Total"	"61 years"	"61"	"2017"	"2017"			1766	4091662	43.2
	"61 years"	"61"	"2018"	"2018"	"Female"	"F"	581	2184082	26.6
	"61 years"	"61"	"2018"	"2018"	"Male"	"M"	1262	2018812	62.5
"Total"	"61 years"	"61"	"2018"	"2018"			1843	4202894	43.9
	"61 years"	"61"	"2019"	"2019"	"Female"	"F"	556	2187221	25.4
	"61 years"	"61"	"2019"	"2019"	"Male"	"M"	1317	2027951	64.9
"Total"	"61 years"	"61"	"2019"	"2019"			1873	4215172	44.4
"Total"	"61 years"	"61"					24426	68798930	35.5
	"62 years"	"62"	"1999"	"1999"	"Female"	"F"	198	1089367	18.2
	"62 years"	"62"	"1999"	"1999"	"Male"	"M"	491	986960	49.7
"Total"	"62 years"	"62"	"1999"	"1999"			689	2076327	33.2
	"62 years"	"62"	"2000"	"2000"	"Female"	"F"	191	1137207	16.8
	"62 years"	"62"	"2000"	"2000"	"Male"	"M"	510	1033865	49.3
"Total"	"62 years"	"62"	"2000"	"2000"			701	2171072	32.3
	"62 years"	"62"	"2001"	"2001"	"Female"	"F"	216	1156768	18.7
	"62 years"	"62"	"2001"	"2001"	"Male"	"M"	493	1056502	46.7
"Total"	"62 years"	"62"	"2001"	"2001"			709	2213270	32.0
	"62 years"	"62"	"2002"	"2002"	"Female"	"F"	204	1207560	16.9
	"62 years"	"62"	"2002"	"2002"	"Male"	"M"	497	1098596	45.2
"Total"	"62 years"	"62"	"2002"	"2002"			701	2306156	30.4
	"62 years"	"62"	"2003"	"2003"	"Female"	"F"	213	1232608	17.3
	"62 years"	"62"	"2003"	"2003"	"Male"	"M"	522	1119523	46.6
"Total"	"62 years"	"62"	"2003"	"2003"			735	2352131	31.2
	"62 years"	"62"	"2004"	"2004"	"Female"	"F"	236	1316213	17.9
	"62 years"	"62"	"2004"	"2004"	"Male"	"M"	527	1199144	43.9
"Total"	"62 years"	"62"	"2004"	"2004"			763	2515357	30.3
	"62 years"	"62"	"2005"	"2005"	"Female"	"F"	263	1475790	17.8
	"62 years"	"62"	"2005"	"2005"	"Male"	"M"	638	1351274	47.2
"Total"	"62 years"	"62"	"2005"	"2005"			901	2827064	31.9
	"62 years"	"62"	"2006"	"2006"	"Female"	"F"	235	1422085	16.5
	"62 years"	"62"	"2006"	"2006"	"Male"	"M"	564	1303566	43.3
"Total"	"62 years"	"62"	"2006"	"2006"			799	2725651	29.3
	"62 years"	"62"	"2007"	"2007"	"Female"	"F"	217	1435809	15.1
	"62 years"	"62"	"2007"	"2007"	"Male"	"M"	607	1322109	45.9
"Total"	"62 years"	"62"	"2007"	"2007"			824	2757918	29.9
	"62 years"	"62"	"2008"	"2008"	"Female"	"F"	198	1435908	13.8
	"62 years"	"62"	"2008"	"2008"	"Male"	"M"	626	1321417	47.4
"Total"	"62 years"	"62"	"2008"	"2008"			824	2757325	29.9
	"62 years"	"62"	"2009"	"2009"	"Female"	"F"	325	1905712	17.1
	"62 years"	"62"	"2009"	"2009"	"Male"	"M"	776	1767422	43.9
"Total"	"62 years"	"62"	"2009"	"2009"			1101	3673134	30.0
	"62 years"	"62"	"2010"	"2010"	"Female"	"F"	348	1850490	18.8
	"62 years"	"62"	"2010"	"2010"	"Male"	"M"	821	1712692	47.9
"Total"	"62 years"	"62"	"2010"	"2010"			1169	3563182	32.8
	"62 years"	"62"	"2011"	"2011"	"Female"	"F"	344	1815820	18.9
	"62 years"	"62"	"2011"	"2011"	"Male"	"M"	845	1671482	50.6
"Total"	"62 years"	"62"	"2011"	"2011"			1189	3487302	34.1
	"62 years"	"62"	"2012"	"2012"	"Female"	"F"	345	1851190	18.6
	"62 years"	"62"	"2012"	"2012"	"Male"	"M"	907	1703249	53.3
"Total"	"62 years"	"62"	"2012"	"2012"			1252	3554439	35.2
	"62 years"	"62"	"2013"	"2013"	"Female"	"F"	366	1881064	19.5
	"62 years"	"62"	"2013"	"2013"	"Male"	"M"	1005	1722456	58.3
"Total"	"62 years"	"62"	"2013"	"2013"			1371	3603520	38.0
	"62 years"	"62"	"2014"	"2014"	"Female"	"F"	417	1922318	21.7
	"62 years"	"62"	"2014"	"2014"	"Male"	"M"	1020	1763504	57.8
"Total"	"62 years"	"62"	"2014"	"2014"			1437	3685822	39.0
	"62 years"	"62"	"2015"	"2015"	"Female"	"F"	498	1986021	25.1
	"62 years"	"62"	"2015"	"2015"	"Male"	"M"	1155	1815914	63.6
"Total"	"62 years"	"62"	"2015"	"2015"			1653	3801935	43.5
	"62 years"	"62"	"2016"	"2016"	"Female"	"F"	497	2044245	24.3
	"62 years"	"62"	"2016"	"2016"	"Male"	"M"	1210	1867184	64.8
"Total"	"62 years"	"62"	"2016"	"2016"			1707	3911429	43.6
	"62 years"	"62"	"2017"	"2017"	"Female"	"F"	515	2111180	24.4
	"62 years"	"62"	"2017"	"2017"	"Male"	"M"	1273	1938979	65.7
"Total"	"62 years"	"62"	"2017"	"2017"			1788	4050159	44.1
	"62 years"	"62"	"2018"	"2018"	"Female"	"F"	496	2109543	23.5
	"62 years"	"62"	"2018"	"2018"	"Male"	"M"	1275	1933853	65.9
"Total"	"62 years"	"62"	"2018"	"2018"			1771	4043396	43.8
	"62 years"	"62"	"2019"	"2019"	"Female"	"F"	578	2165425	26.7
	"62 years"	"62"	"2019"	"2019"	"Male"	"M"	1357	1991220	68.1
"Total"	"62 years"	"62"	"2019"	"2019"			1935	4156645	46.6
"Total"	"62 years"	"62"					24019	66233234	36.3
	"63 years"	"63"	"1999"	"1999"	"Female"	"F"	221	1083500	20.4
	"63 years"	"63"	"1999"	"1999"	"Male"	"M"	492	971465	50.6
"Total"	"63 years"	"63"	"1999"	"1999"			713	2054965	34.7
	"63 years"	"63"	"2000"	"2000"	"Female"	"F"	196	1081948	18.1
	"63 years"	"63"	"2000"	"2000"	"Male"	"M"	498	971203	51.3
"Total"	"63 years"	"63"	"2000"	"2000"			694	2053151	33.8
	"63 years"	"63"	"2001"	"2001"	"Female"	"F"	213	1141614	18.7
	"63 years"	"63"	"2001"	"2001"	"Male"	"M"	512	1030410	49.7
"Total"	"63 years"	"63"	"2001"	"2001"			725	2172024	33.4
	"63 years"	"63"	"2002"	"2002"	"Female"	"F"	206	1150553	17.9
	"63 years"	"63"	"2002"	"2002"	"Male"	"M"	487	1045297	46.6
"Total"	"63 years"	"63"	"2002"	"2002"			693	2195850	31.6
	"63 years"	"63"	"2003"	"2003"	"Female"	"F"	199	1201532	16.6
	"63 years"	"63"	"2003"	"2003"	"Male"	"M"	492	1087611	45.2
"Total"	"63 years"	"63"	"2003"	"2003"			691	2289143	30.2
	"63 years"	"63"	"2004"	"2004"	"Female"	"F"	212	1226632	17.3
	"63 years"	"63"	"2004"	"2004"	"Male"	"M"	517	1108921	46.6
"Total"	"63 years"	"63"	"2004"	"2004"			729	2335553	31.2
	"63 years"	"63"	"2005"	"2005"	"Female"	"F"	217	1310319	16.6
	"63 years"	"63"	"2005"	"2005"	"Male"	"M"	538	1188493	45.3
"Total"	"63 years"	"63"	"2005"	"2005"			755	2498812	30.2
	"63 years"	"63"	"2006"	"2006"	"Female"	"F"	235	1469890	16.0
	"63 years"	"63"	"2006"	"2006"	"Male"	"M"	603	1340312	45.0
"Total"	"63 years"	"63"	"2006"	"2006"			838	2810202	29.8
	"63 years"	"63"	"2007"	"2007"	"Female"	"F"	257	1417309	18.1
	"63 years"	"63"	"2007"	"2007"	"Male"	"M"	608	1294016	47.0
"Total"	"63 years"	"63"	"2007"	"2007"			865	2711325	31.9
	"63 years"	"63"	"2008"	"2008"	"Female"	"F"	248	1431620	17.3
	"63 years"	"63"	"2008"	"2008"	"Male"	"M"	637	1313243	48.5
"Total"	"63 years"	"63"	"2008"	"2008"			885	2744863	32.2
	"63 years"	"63"	"2009"	"2009"	"Female"	"F"	236	1432316	16.5
	"63 years"	"63"	"2009"	"2009"	"Male"	"M"	607	1313400	46.2
"Total"	"63 years"	"63"	"2009"	"2009"			843	2745716	30.7
	"63 years"	"63"	"2010"	"2010"	"Female"	"F"	310	1811555	17.1
	"63 years"	"63"	"2010"	"2010"	"Male"	"M"	795	1672329	47.5
"Total"	"63 years"	"63"	"2010"	"2010"			1105	3483884	31.7
	"63 years"	"63"	"2011"	"2011"	"Female"	"F"	356	1801788	19.8
	"63 years"	"63"	"2011"	"2011"	"Male"	"M"	797	1657509	48.1
"Total"	"63 years"	"63"	"2011"	"2011"			1153	3459297	33.3
	"63 years"	"63"	"2012"	"2012"	"Female"	"F"	379	1803760	21.0
	"63 years"	"63"	"2012"	"2012"	"Male"	"M"	899	1650927	54.5
"Total"	"63 years"	"63"	"2012"	"2012"			1278	3454687	37.0
	"63 years"	"63"	"2013"	"2013"	"Female"	"F"	375	1837353	20.4
	"63 years"	"63"	"2013"	"2013"	"Male"	"M"	986	1681878	58.6
"Total"	"63 years"	"63"	"2013"	"2013"			1361	3519231	38.7
	"63 years"	"63"	"2014"	"2014"	"Female"	"F"	445	1870552	23.8
	"63 years"	"63"	"2014"	"2014"	"Male"	"M"	1095	1701827	64.3
"Total"	"63 years"	"63"	"2014"	"2014"			1540	3572379	43.1
	"63 years"	"63"	"2015"	"2015"	"Female"	"F"	479	1909879	25.1
	"63 years"	"63"	"2015"	"2015"	"Male"	"M"	1170	1741514	67.2
"Total"	"63 years"	"63"	"2015"	"2015"			1649	3651393	45.2
	"63 years"	"63"	"2016"	"2016"	"Female"	"F"	470	1968870	23.9
	"63 years"	"63"	"2016"	"2016"	"Male"	"M"	1209	1788512	67.6
"Total"	"63 years"	"63"	"2016"	"2016"			1679	3757382	44.7
	"63 years"	"63"	"2017"	"2017"	"Female"	"F"	527	2032205	25.9
	"63 years"	"63"	"2017"	"2017"	"Male"	"M"	1269	1843702	68.8
